time, value
87775, 1877
87779, 1875
87783, 1874
87787, 1875
87791, 1876
87795, 1875
87799, 1877
87803, 1881
87807, 1873
87811, 1877
87815, 1877
87819, 1874
87823, 1878
87827, 1877
87831, 1876
87835, 1879
87839, 1874
87843, 1873
87847, 1877
87851, 1875
87855, 1879
87859, 1877
87863, 1875
87867, 1876
87871, 1879
87875, 1877
87879, 1878
87883, 1877
87887, 1874
87891, 1893
87895, 1879
87899, 1877
87903, 1879
87907, 1874
87911, 1878
87915, 1877
87919, 1877
87923, 1878
87927, 1877
87931, 1877
87935, 1881
87939, 1877
87943, 1879
87947, 1873
87951, 1878
87955, 1879
87959, 1876
87963, 1879
87967, 1877
87971, 1874
87975, 1876
87979, 1879
87983, 1874
87987, 1875
87991, 1875
87995, 1884
87999, 1874
88003, 1882
88007, 1878
88011, 1879
88015, 1876
88019, 1872
88023, 1877
88027, 1878
88031, 1876
88035, 1875
88039, 1878
88043, 1879
88047, 1877
88051, 1878
88055, 1877
88059, 1877
88063, 1875
88067, 1877
88071, 1877
88075, 1875
88079, 1876
88083, 1875
88087, 1877
88091, 1874
88095, 1879
88099, 1879
88103, 1877
88107, 1878
88111, 1879
88115, 1877
88119, 1877
88123, 1877
88127, 1881
88131, 1875
88135, 1875
88139, 1879
88143, 1878
88147, 1876
88151, 1874
88155, 1879
88159, 1878
88163, 1875
88167, 1875
88171, 1877
88175, 1875
88179, 1877
88183, 1873
88187, 1876
88191, 1875
88195, 1877
88199, 1874
88203, 1876
88207, 1878
88211, 1877
88215, 1877
88219, 1876
88223, 1878
88227, 1876
88231, 1876
88235, 1877
88239, 1878
88243, 1875
88247, 1877
88251, 1879
88255, 1879
88259, 1881
88263, 1874
88267, 1877
88271, 1875
88275, 1878
88279, 1878
88283, 1872
88287, 1878
88291, 1877
88295, 1882
88299, 1875
88303, 1878
88307, 1879
88311, 1882
88315, 1879
88319, 1874
88323, 1874
88327, 1875
88331, 1879
88335, 1878
88339, 1878
88343, 1875
88347, 1877
88351, 1875
88355, 1878
88359, 1876
88363, 1879
88367, 1872
88371, 1878
88375, 1877
88379, 1877
88383, 1879
88387, 1878
88391, 1883
88395, 1877
88399, 1883
88403, 1879
88407, 1877
88411, 1878
88415, 1886
88419, 1875
88423, 1877
88427, 1877
88431, 1875
88435, 1879
88439, 1874
88443, 1876
88447, 1877
88451, 1879
88455, 1878
88459, 1875
88463, 1876
88467, 1874
88471, 1875
88475, 1875
88479, 1877
88483, 1879
88487, 1874
88491, 1876
88495, 1877
88499, 1879
88503, 1878
88507, 1875
88511, 1873
88515, 1879
88519, 1877
88523, 1874
88527, 1875
88531, 1879
88535, 1879
88539, 1873
88543, 1873
88547, 1877
88551, 1878
88555, 1874
88559, 1879
88563, 1877
88567, 1876
88571, 1874
88575, 1874
88579, 1878
88583, 1878
88587, 1877
88591, 1878
88595, 1878
88599, 1877
88603, 1876
88607, 1877
88611, 1877
88615, 1878
88619, 1878
88623, 1878
88627, 1875
88631, 1874
88635, 1878
88639, 1878
88643, 1873
88647, 1876
88651, 1877
88655, 1879
88659, 1874
88663, 1877
88667, 1875
88671, 1877
88675, 1874
88679, 1875
88683, 1877
88687, 1877
88691, 1877
88695, 1879
88699, 1879
88703, 1878
88707, 1877
88711, 1883
88715, 1878
88719, 1878
88723, 1879
88727, 1879
88731, 1878
88735, 1877
88739, 1879
88743, 1875
88747, 1877
88751, 1875
88755, 1877
88759, 1872
88763, 1875
88767, 1875
88771, 1878
88775, 1877
88779, 1872
88783, 1877
88787, 1874
88791, 1874
88795, 1874
88799, 1877
88803, 1876
88807, 1876
88811, 1875
88815, 1873
88819, 1881
88823, 1875
88827, 1877
88831, 1876
88835, 1873
88839, 1879
88843, 1875
88847, 1877
88851, 1881
88855, 1873
88859, 1876
88863, 1875
88867, 1877
88871, 1877
88875, 1876
88879, 1873
88883, 1876
88887, 1877
88891, 1877
88895, 1879
88899, 1876
88903, 1879
88907, 1877
88911, 1882
88915, 1877
88919, 1878
88923, 1876
88927, 1875
88931, 1877
88935, 1879
88939, 1879
88943, 1875
88947, 1875
88951, 1879
88955, 1876
88959, 1876
88963, 1876
88967, 1876
88971, 1873
88975, 1877
88979, 1875
88983, 1872
88987, 1874
88991, 1878
88995, 1877
88999, 1877
89003, 1876
89007, 1877
89011, 1877
89015, 1881
89019, 1876
89023, 1877
89027, 1878
89031, 1878
89035, 1875
89039, 1876
89043, 1872
89047, 1878
89051, 1874
89055, 1877
89059, 1877
89063, 1874
89067, 1879
89071, 1879
89075, 1877
89079, 1878
89083, 1875
89087, 1876
89091, 1879
89095, 1875
89099, 1875
89103, 1874
89107, 1877
89111, 1874
89115, 1877
89119, 1874
89123, 1876
89127, 1874
89131, 1879
89135, 1877
89139, 1877
89143, 1877
89147, 1877
89151, 1876
89155, 1879
89159, 1883
89163, 1878
89167, 1876
89171, 1875
89175, 1875
89179, 1876
89183, 1876
89187, 1878
89191, 1878
89195, 1877
89199, 1877
89203, 1875
89207, 1878
89211, 1879
89215, 1877
89219, 1879
89223, 1873
89227, 1875
89231, 1877
89235, 1882
89239, 1877
89243, 1874
89247, 1874
89251, 1879
89255, 1879
89259, 1883
89263, 1875
89267, 1879
89271, 1877
89275, 1874
89279, 1878
89283, 1878
89287, 1879
89291, 1876
89295, 1879
89299, 1878
89303, 1878
89307, 1873
89311, 1874
89315, 1875
89319, 1875
89323, 1882
89327, 1878
89331, 1875
89335, 1878
89339, 1877
89343, 1879
89347, 1875
89351, 1876
89355, 1873
89359, 1878
89363, 1876
89367, 1876
89371, 1877
89375, 1877
89379, 1870
89383, 1877
89387, 1875
89391, 1874
89395, 1877
89399, 1875
89403, 1876
89407, 1875
89411, 1875
89415, 1877
89419, 1876
89423, 1875
89427, 1875
89431, 1878
89435, 1877
89439, 1878
89443, 1874
89447, 1875
89451, 1878
89455, 1877
89459, 1881
89463, 1877
89467, 1875
89471, 1873
89475, 1876
89479, 1875
89483, 1874
89487, 1875
89491, 1876
89495, 1877
89499, 1877
89503, 1879
89507, 1872
89511, 1875
89515, 1877
89519, 1875
89523, 1877
89527, 1875
89531, 1875
89535, 1876
89539, 1874
89543, 1874
89547, 1874
89551, 1877
89555, 1876
89559, 1874
89563, 1878
89567, 1877
89571, 1877
89575, 1879
89579, 1877
89583, 1875
89587, 1876
89591, 1878
89595, 1877
89599, 1878
89603, 1878
89607, 1874
89611, 1879
89615, 1874
89619, 1873
89623, 1878
89627, 1874
89631, 1875
89635, 1873
89639, 1875
89643, 1877
89647, 1877
89651, 1879
89655, 1878
89659, 1874
89663, 1877
89667, 1874
89671, 1879
89675, 1877
89679, 1877
89683, 1875
89687, 1877
89691, 1881
89695, 1877
89699, 1875
89703, 1875
89707, 1877
89711, 1879
89715, 1877
89719, 1874
89723, 1879
89727, 1875
89731, 1879
89735, 1877
89739, 1875
89743, 1876
89747, 1877
89751, 1878
89755, 1876
89759, 1875
89763, 1877
89767, 1875
89771, 1879
89775, 1876
89779, 1875
89783, 1879
89787, 1883
89791, 1878
89795, 1881
89799, 1876
89803, 1877
89807, 1879
89811, 1876
89815, 1877
89819, 1873
89823, 1877
89827, 1877
89831, 1874
89835, 1877
89839, 1877
89843, 1877
89847, 1873
89851, 1880
89855, 1874
89859, 1873
89863, 1876
89867, 1874
89871, 1877
89875, 1875
89879, 1875
89883, 1877
89887, 1872
89891, 1879
89895, 1880
89899, 1878
89903, 1875
89907, 1877
89911, 1879
89915, 1874
89919, 1877
89923, 1875
89927, 1875
89931, 1878
89935, 1877
89939, 1875
89943, 1877
89947, 1875
89951, 1875
89955, 1878
89959, 1873
89963, 1874
89967, 1879
89971, 1877
89975, 1877
89979, 1876
89983, 1872
89987, 1879
89991, 1875
89995, 1878
89999, 1875
90003, 1877
90007, 1877
90011, 1877
90015, 1878
90019, 1879
90023, 1879
90027, 1876
90031, 1875
90035, 1877
90039, 1874
90043, 1877
90047, 1879
90051, 1878
90055, 1879
90059, 1877
90063, 1878
90067, 1878
90071, 1878
90075, 1877
90079, 1872
90083, 1877
90087, 1878
90091, 1879
90095, 1878
90099, 1878
90103, 1874
90107, 1877
90111, 1875
90115, 1881
90119, 1879
90123, 1873
90127, 1874
90131, 1875
90135, 1877
90139, 1874
90143, 1877
90147, 1877
90151, 1876
90155, 1875
90159, 1876
90163, 1879
90167, 1874
90171, 1877
90175, 1877
90179, 1882
90183, 1878
90187, 1875
90191, 1878
90195, 1873
90199, 1875
90203, 1875
90207, 1874
90211, 1878
90215, 1874
90219, 1879
90223, 1877
90227, 1875
90231, 1875
90235, 1877
90239, 1875
90243, 1875
90247, 1877
90251, 1877
90255, 1878
90259, 1877
90263, 1878
90267, 1873
90271, 1877
90275, 1875
90279, 1878
90283, 1874
90287, 1875
90291, 1883
90295, 1878
90299, 1874
90303, 1878
90307, 1879
90311, 1878
90315, 1875
90319, 1876
90323, 1877
90327, 1875
90331, 1878
90335, 1878
90339, 1878
90343, 1879
90347, 1879
90351, 1876
90355, 1877
90359, 1878
90363, 1875
90367, 1875
90371, 1877
90375, 1878
90379, 1875
90383, 1875
90387, 1875
90391, 1879
90395, 1877
90399, 1875
90403, 1881
90407, 1879
90411, 1874
90415, 1878
90419, 1872
90423, 1879
90427, 1874
90431, 1878
90435, 1875
90439, 1877
90443, 1876
90447, 1877
90451, 1881
90455, 1877
90459, 1877
90463, 1875
90467, 1876
90471, 1880
90475, 1878
90479, 1875
90483, 1875
90487, 1876
90491, 1875
90495, 1876
90499, 1882
90503, 1875
90507, 1877
90511, 1877
90515, 1877
90519, 1881
90523, 1876
90527, 1875
90531, 1877
90535, 1875
90539, 1881
90543, 1875
90547, 1874
90551, 1878
90555, 1877
90559, 1877
90563, 1882
90567, 1876
90571, 1879
90575, 1877
90579, 1875
90583, 1877
90587, 1873
90591, 1877
90595, 1875
90599, 1879
90603, 1872
90607, 1881
90611, 1879
90615, 1877
90619, 1875
90623, 1877
90627, 1875
90631, 1881
90635, 1878
90639, 1879
90643, 1878
90647, 1878
90651, 1874
90655, 1874
90659, 1877
90663, 1879
90667, 1875
90671, 1879
90675, 1877
90679, 1875
90683, 1877
90687, 1877
90691, 1877
90695, 1882
90699, 1878
90703, 1878
90707, 1877
90711, 1878
90715, 1877
90719, 1878
90723, 1877
90727, 1878
90731, 1874
90735, 1879
90739, 1879
90743, 1875
90747, 1874
90751, 1877
90755, 1877
90759, 1874
90763, 1878
90767, 1876
90771, 1877
90775, 1874
90779, 1876
90783, 1875
90787, 1879
90791, 1878
90795, 1879
90799, 1878
90803, 1876
90807, 1874
90811, 1882
90815, 1878
90819, 1879
90823, 1875
90827, 1876
90831, 1877
90835, 1883
90839, 1878
90843, 1875
90847, 1873
90851, 1875
90855, 1877
90859, 1876
90863, 1875
90867, 1875
90871, 1874
90875, 1877
90879, 1877
90883, 1875
90887, 1877
90891, 1877
90895, 1875
90899, 1878
90903, 1875
90907, 1877
90911, 1878
90915, 1879
90919, 1876
90923, 1877
90927, 1874
90931, 1877
90935, 1875
90939, 1875
90943, 1877
90947, 1877
90951, 1874
90955, 1878
90959, 1874
90963, 1875
90967, 1877
90971, 1875
90975, 1879
90979, 1876
90983, 1879
90987, 1875
90991, 1875
90995, 1879
90999, 1875
91003, 1878
91007, 1876
91011, 1878
91015, 1879
91019, 1881
91023, 1877
91027, 1876
91031, 1879
91035, 1879
91039, 1877
91043, 1875
91047, 1875
91051, 1879
91055, 1873
91059, 1875
91063, 1874
91067, 1876
91071, 1879
91075, 1878
91079, 1877
91083, 1879
91087, 1878
91091, 1878
91095, 1875
91099, 1875
91103, 1876
91107, 1878
91111, 1878
91115, 1879
91119, 1878
91123, 1875
91127, 1874
91131, 1877
91135, 1878
91139, 1877
91143, 1873
91147, 1885
91151, 1872
91155, 1876
91159, 1877
91163, 1875
91167, 1878
91171, 1875
91175, 1879
91179, 1877
91183, 1875
91187, 1883
91191, 1878
91195, 1879
91199, 1875
91203, 1877
91207, 1877
91211, 1874
91215, 1877
91219, 1872
91223, 1879
91227, 1877
91231, 1875
91235, 1877
91239, 1878
91243, 1877
91247, 1875
91251, 1878
91255, 1879
91259, 1875
91263, 1878
91267, 1875
91271, 1878
91275, 1877
91279, 1874
91283, 1878
91287, 1875
91291, 1879
91295, 1881
91299, 1874
91303, 1878
91307, 1877
91311, 1877
91315, 1875
91319, 1879
91323, 1877
91327, 1878
91331, 1877
91335, 1875
91339, 1881
91343, 1877
91347, 1876
91351, 1873
91355, 1873
91359, 1876
91363, 1878
91367, 1875
91371, 1878
91375, 1879
91379, 1877
91383, 1875
91387, 1878
91391, 1877
91395, 1879
91399, 1876
91403, 1877
91407, 1877
91411, 1878
91415, 1878
91419, 1875
91423, 1878
91427, 1875
91431, 1876
91435, 1879
91439, 1877
91443, 1876
91447, 1875
91451, 1877
91455, 1878
91459, 1877
91463, 1878
91467, 1879
91471, 1877
91475, 1872
91479, 1878
91483, 1878
91487, 1877
91491, 1877
91495, 1877
91499, 1873
91503, 1873
91507, 1881
91511, 1878
91515, 1875
91519, 1883
91523, 1882
91527, 1879
91531, 1881
91535, 1878
91539, 1877
91543, 1877
91547, 1875
91551, 1876
91555, 1878
91559, 1877
91563, 1877
91567, 1875
91571, 1877
91575, 1881
91579, 1875
91583, 1876
91587, 1877
91591, 1875
91595, 1878
91599, 1875
91603, 1877
91607, 1876
91611, 1879
91615, 1877
91619, 1876
91623, 1875
91627, 1877
91631, 1877
91635, 1879
91639, 1875
91643, 1883
91647, 1878
91651, 1878
91655, 1888
91659, 1871
91663, 1882
91667, 1877
91671, 1866
91675, 1878
91679, 1873
91683, 1875
91687, 1878
91691, 1879
91695, 1885
91699, 1878
91703, 1874
91707, 1875
91711, 1879
91715, 1879
91719, 1876
91723, 1875
91727, 1879
91731, 1881
91735, 1879
91739, 1879
91743, 1877
91747, 1878
91751, 1879
91755, 1878
91759, 1873
91763, 1877
91767, 1875
91771, 1877
91775, 1878
91779, 1877
91783, 1879
91787, 1875
91791, 1879
91795, 1874
91799, 1876
91803, 1878
91807, 1873
91811, 1874
91815, 1878
91819, 1872
91823, 1879
91827, 1877
91831, 1877
91835, 1872
91839, 1875
91843, 1878
91847, 1873
91851, 1874
91855, 1877
91859, 1873
91863, 1875
91867, 1878
91871, 1882
91875, 1878
91879, 1875
91883, 1879
91887, 1874
91891, 1877
91895, 1877
91899, 1875
91903, 1877
91907, 1877
91911, 1877
91915, 1875
91919, 1881
91923, 1887
91927, 1879
91931, 1877
91935, 1875
91939, 1879
91943, 1877
91947, 1878
91951, 1877
91955, 1883
91959, 1879
91963, 1877
91967, 1877
91971, 1877
91975, 1873
91979, 1877
91983, 1882
91987, 1877
91991, 1878
91995, 1876
91999, 1878
92003, 1875
92007, 1874
92011, 1877
92015, 1873
92019, 1877
92023, 1872
92027, 1876
92031, 1873
92035, 1878
92039, 1874
92043, 1878
92047, 1875
92051, 1878
92055, 1882
92059, 1875
92063, 1878
92067, 1879
92071, 1875
92075, 1882
92079, 1875
92083, 1874
92087, 1877
92091, 1885
92095, 1879
92099, 1876
92103, 1875
92107, 1878
92111, 1877
92115, 1872
92119, 1877
92123, 1875
92127, 1881
92131, 1874
92135, 1877
92139, 1879
92143, 1875
92147, 1873
92151, 1877
92155, 1875
92159, 1875
92163, 1878
92167, 1873
92171, 1881
92175, 1877
92179, 1875
92183, 1872
92187, 1875
92191, 1877
92195, 1875
92199, 1878
92203, 1878
92207, 1879
92211, 1878
92215, 1877
92219, 1878
92223, 1875
92227, 1879
92231, 1882
92235, 1877
92239, 1876
92243, 1874
92247, 1874
92251, 1872
92255, 1878
92259, 1878
92263, 1875
92267, 1875
92271, 1881
92275, 1873
92279, 1877
92283, 1883
92287, 1872
92291, 1877
92295, 1876
92299, 1872
92303, 1878
92307, 1879
92311, 1878
92315, 1879
92319, 1879
92323, 1874
92327, 1878
92331, 1878
92335, 1877
92339, 1878
92343, 1880
92347, 1877
92351, 1882
92355, 1875
92359, 1875
92363, 1875
92367, 1877
92371, 1879
92375, 1875
92379, 1879
92383, 1877
92387, 1878
92391, 1877
92395, 1879
92399, 1876
92403, 1881
92407, 1877
92411, 1879
92415, 1882
92419, 1878
92423, 1879
92427, 1879
92431, 1875
92435, 1877
92439, 1879
92443, 1876
92447, 1878
92451, 1878
92455, 1877
92459, 1881
92463, 1874
92467, 1877
92471, 1877
92475, 1877
92479, 1875
92483, 1878
92487, 1872
92491, 1881
92495, 1877
92499, 1879
92503, 1877
92507, 1872
92511, 1873
92515, 1878
92519, 1880
92523, 1877
92527, 1878
92531, 1878
92535, 1881
92539, 1874
92543, 1878
92547, 1877
92551, 1875
92555, 1879
92559, 1877
92563, 1878
92567, 1877
92571, 1878
92575, 1874
92579, 1872
92583, 1879
92587, 1877
92591, 1877
92595, 1875
92599, 1876
92603, 1876
92607, 1878
92611, 1872
92615, 1877
92619, 1879
92623, 1876
92627, 1875
92631, 1878
92635, 1877
92639, 1875
92643, 1875
92647, 1879
92651, 1888
92655, 1877
92659, 1875
92663, 1882
92667, 1878
92671, 1876
92675, 1879
92679, 1872
92683, 1879
92687, 1874
92691, 1876
92695, 1876
92699, 1881
92703, 1872
92707, 1874
92711, 1877
92715, 1879
92719, 1879
92723, 1877
92727, 1874
92731, 1878
92735, 1883
92739, 1875
92743, 1882
92747, 1874
92751, 1876
92755, 1877
92759, 1874
92763, 1879
92767, 1881
92771, 1879
92775, 1882
92779, 1878
92783, 1879
92787, 1877
92791, 1873
92795, 1877
92799, 1881
92803, 1878
92807, 1873
92811, 1874
92815, 1875
92819, 1879
92823, 1875
92827, 1875
92831, 1873
92835, 1879
92839, 1875
92843, 1871
92847, 1878
92851, 1869
92855, 1877
92859, 1872
92863, 1874
92867, 1877
92871, 1883
92875, 1877
92879, 1878
92883, 1872
92887, 1875
92891, 1879
92895, 1877
92899, 1872
92903, 1878
92907, 1872
92911, 1873
92915, 1883
92919, 1879
92923, 1878
92927, 1881
92931, 1878
92935, 1877
92939, 1878
92943, 1880
92947, 1879
92951, 1877
92955, 1874
92959, 1875
92963, 1872
92967, 1876
92971, 1881
92975, 1877
92979, 1874
92983, 1875
92987, 1874
92991, 1878
92995, 1874
92999, 1877
93003, 1878
93007, 1879
93011, 1875
93015, 1878
93019, 1881
93023, 1877
93027, 1878
93031, 1878
93035, 1878
93039, 1879
93043, 1877
93047, 1879
93051, 1879
93055, 1874
93059, 1877
93063, 1881
93067, 1879
93071, 1880
93075, 1877
93079, 1876
93083, 1880
93087, 1879
93091, 1875
93095, 1873
93099, 1878
93103, 1877
93107, 1876
93111, 1876
93115, 1877
93119, 1874
93123, 1873
93127, 1878
93131, 1877
93135, 1881
93139, 1875
93143, 1879
93147, 1873
93151, 1877
93155, 1883
93159, 1878
93163, 1878
93167, 1877
93171, 1881
93175, 1877
93179, 1875
93183, 1882
93187, 1875
93191, 1877
93195, 1879
93199, 1877
93203, 1878
93207, 1872
93211, 1879
93215, 1873
93219, 1879
93223, 1883
93227, 1877
93231, 1877
93235, 1875
93239, 1878
93243, 1879
93247, 1879
93251, 1873
93255, 1878
93259, 1875
93263, 1879
93267, 1881
93271, 1881
93275, 1877
93279, 1877
93283, 1877
93287, 1879
93291, 1877
93295, 1877
93299, 1874
93303, 1879
93307, 1881
93311, 1873
93315, 1875
93319, 1874
93323, 1879
93327, 1877
93331, 1875
93335, 1883
93339, 1876
93343, 1875
93347, 1877
93351, 1879
93355, 1877
93359, 1876
93363, 1879
93367, 1881
93371, 1878
93375, 1874
93379, 1873
93383, 1875
93387, 1878
93391, 1877
93395, 1877
93399, 1878
93403, 1875
93407, 1878
93411, 1878
93415, 1877
93419, 1877
93423, 1878
93427, 1876
93431, 1876
93435, 1879
93439, 1877
93443, 1878
93447, 1875
93451, 1873
93455, 1875
93459, 1877
93463, 1878
93467, 1877
93471, 1883
93475, 1879
93479, 1877
93483, 1875
93487, 1881
93491, 1874
93495, 1878
93499, 1877
93503, 1872
93507, 1877
93511, 1876
93515, 1877
93519, 1877
93523, 1877
93527, 1873
93531, 1884
93535, 1879
93539, 1873
93543, 1877
93547, 1879
93551, 1877
93555, 1881
93559, 1876
93563, 1878
93567, 1879
93571, 1877
93575, 1875
93579, 1874
93583, 1873
93587, 1877
93591, 1879
93595, 1876
93599, 1878
93603, 1878
93607, 1872
93611, 1878
93615, 1875
93619, 1879
93623, 1877
93627, 1878
93631, 1876
93635, 1874
93639, 1880
93643, 1877
93647, 1879
93651, 1877
93655, 1878
93659, 1876
93663, 1874
93667, 1877
93671, 1877
93675, 1878
93679, 1875
93683, 1875
93687, 1877
93691, 1875
93695, 1876
93699, 1878
93703, 1876
93707, 1877
93711, 1871
93715, 1874
93719, 1874
93723, 1873
93727, 1872
93731, 1875
93735, 1878
93739, 1883
93743, 1875
93747, 1881
93751, 1883
93755, 1877
93759, 1878
93763, 1873
93767, 1874
93771, 1876
93775, 1878
93779, 1879
93783, 1877
93787, 1875
93791, 1877
93795, 1877
93799, 1874
93803, 1877
93807, 1875
93811, 1879
93815, 1874
93819, 1874
93823, 1874
93827, 1879
93831, 1875
93835, 1879
93839, 1877
93843, 1877
93847, 1877
93851, 1880
93855, 1876
93859, 1875
93863, 1873
93867, 1873
93871, 1883
93875, 1877
93879, 1875
93883, 1879
93887, 1875
93891, 1882
93895, 1874
93899, 1879
93903, 1877
93907, 1878
93911, 1874
93915, 1872
93919, 1876
93923, 1873
93927, 1878
93931, 1879
93935, 1876
93939, 1876
93943, 1877
93947, 1874
93951, 1874
93955, 1876
93959, 1878
93963, 1878
93967, 1881
93971, 1884
93975, 1879
93979, 1875
93983, 1877
93987, 1881
93991, 1876
93995, 1878
93999, 1872
94003, 1877
94007, 1878
94011, 1875
94015, 1874
94019, 1872
94023, 1876
94027, 1881
94031, 1873
94035, 1875
94039, 1878
94043, 1879
94047, 1874
94051, 1878
94055, 1879
94059, 1876
94063, 1881
94067, 1876
94071, 1878
94075, 1877
94079, 1877
94083, 1878
94087, 1874
94091, 1882
94095, 1875
94099, 1879
94103, 1874
94107, 1877
94111, 1878
94115, 1875
94119, 1882
94123, 1877
94127, 1873
94131, 1875
94135, 1878
94139, 1877
94143, 1873
94147, 1876
94151, 1877
94155, 1878
94159, 1873
94163, 1873
94167, 1878
94171, 1882
94175, 1876
94179, 1878
94183, 1878
94187, 1875
94191, 1878
94195, 1873
94199, 1879
94203, 1882
94207, 1875
94211, 1875
94215, 1877
94219, 1879
94223, 1877
94227, 1876
94231, 1879
94235, 1881
94239, 1881
94243, 1878
94247, 1879
94251, 1882
94255, 1878
94259, 1879
94263, 1872
94267, 1875
94271, 1878
94275, 1879
94279, 1876
94283, 1873
94287, 1878
94291, 1879
94295, 1877
94299, 1877
94303, 1876
94307, 1879
94311, 1877
94315, 1874
94319, 1873
94323, 1875
94327, 1878
94331, 1879
94335, 1874
94339, 1878
94343, 1877
94347, 1882
94351, 1878
94355, 1874
94359, 1877
94363, 1877
94367, 1875
94371, 1875
94375, 1877
94379, 1875
94383, 1873
94387, 1874
94391, 1883
94395, 1877
94399, 1874
94403, 1878
94407, 1872
94411, 1878
94415, 1876
94419, 1876
94423, 1876
94427, 1878
94431, 1878
94435, 1875
94439, 1877
94443, 1877
94447, 1877
94451, 1877
94455, 1875
94459, 1875
94463, 1874
94467, 1874
94471, 1875
94475, 1875
94479, 1885
94483, 1875
94487, 1875
94491, 1874
94495, 1878
94499, 1878
94503, 1877
94507, 1873
94511, 1878
94515, 1875
94519, 1878
94523, 1875
94527, 1879
94531, 1873
94535, 1872
94539, 1875
94543, 1873
94547, 1875
94551, 1877
94555, 1877
94559, 1878
94563, 1873
94567, 1879
94571, 1879
94575, 1874
94579, 1878
94583, 1875
94587, 1877
94591, 1878
94595, 1879
94599, 1872
94603, 1877
94607, 1878
94611, 1876
94615, 1876
94619, 1878
94623, 1878
94627, 1881
94631, 1877
94635, 1873
94639, 1877
94643, 1879
94647, 1877
94651, 1881
94655, 1873
94659, 1878
94663, 1875
94667, 1877
94671, 1877
94675, 1875
94679, 1873
94683, 1878
94687, 1873
94691, 1883
94695, 1883
94699, 1882
94703, 1877
94707, 1877
94711, 1879
94715, 1878
94719, 1873
94723, 1877
94727, 1879
94731, 1881
94735, 1875
94739, 1879
94743, 1877
94747, 1878
94751, 1879
94755, 1875
94759, 1876
94763, 1874
94767, 1872
94771, 1874
94775, 1874
94779, 1881
94783, 1877
94787, 1879
94791, 1881
94795, 1878
94799, 1875
94803, 1877
94807, 1877
94811, 1880
94815, 1877
94819, 1875
94823, 1881
94827, 1873
94831, 1877
94835, 1867
94839, 1875
94843, 1879
94847, 1878
94851, 1877
94855, 1874
94859, 1878
94863, 1877
94867, 1881
94871, 1883
94875, 1883
94879, 1877
94883, 1874
94887, 1875
94891, 1881
94895, 1877
94899, 1878
94903, 1878
94907, 1879
94911, 1879
94915, 1879
94919, 1881
94923, 1878
94927, 1872
94931, 1878
94935, 1875
94939, 1875
94943, 1878
94947, 1877
94951, 1878
94955, 1875
94959, 1878
94963, 1877
94967, 1873
94971, 1879
94975, 1872
94979, 1875
94983, 1878
94987, 1875
94991, 1879
94995, 1875
94999, 1879
95003, 1875
95007, 1875
95011, 1877
95015, 1876
95019, 1879
95023, 1879
95027, 1875
95031, 1878
95035, 1881
95039, 1873
95043, 1875
95047, 1875
95051, 1883
95055, 1873
95059, 1872
95063, 1877
95067, 1878
95071, 1878
95075, 1878
95079, 1874
95083, 1876
95087, 1877
95091, 1877
95095, 1878
95099, 1882
95103, 1877
95107, 1877
95111, 1879
95115, 1881
95119, 1881
95123, 1875
95127, 1873
95131, 1879
95135, 1878
95139, 1878
95143, 1872
95147, 1878
95151, 1874
95155, 1876
95159, 1875
95163, 1873
95167, 1879
95171, 1878
95175, 1877
95179, 1874
95183, 1872
95187, 1879
95191, 1881
95195, 1882
95199, 1873
95203, 1879
95207, 1880
95211, 1878
95215, 1879
95219, 1873
95223, 1874
95227, 1879
95231, 1875
95235, 1877
95239, 1882
95243, 1882
95247, 1883
95251, 1879
95255, 1875
95259, 1873
95263, 1875
95267, 1882
95271, 1878
95275, 1877
95279, 1874
95283, 1878
95287, 1879
95291, 1875
95295, 1877
95299, 1881
95303, 1877
95307, 1877
95311, 1873
95315, 1877
95319, 1883
95323, 1878
95327, 1876
95331, 1873
95335, 1880
95339, 1879
95343, 1877
95347, 1876
95351, 1879
95355, 1878
95359, 1872
95363, 1877
95367, 1880
95371, 1875
95375, 1877
95379, 1881
95383, 1875
95387, 1873
95391, 1874
95395, 1877
95399, 1875
95403, 1878
95407, 1879
95411, 1874
95415, 1875
95419, 1875
95423, 1877
95427, 1875
95431, 1878
95435, 1873
95439, 1879
95443, 1877
95447, 1876
95451, 1876
95455, 1885
95459, 1879
95463, 1874
95467, 1877
95471, 1878
95475, 1876
95479, 1878
95483, 1874
95487, 1873
95491, 1874
95495, 1877
95499, 1883
95503, 1875
95507, 1877
95511, 1872
95515, 1877
95519, 1879
95523, 1877
95527, 1882
95531, 1877
95535, 1879
95539, 1877
95543, 1877
95547, 1881
95551, 1881
95555, 1879
95559, 1879
95563, 1879
95567, 1877
95571, 1872
95575, 1878
95579, 1880
95583, 1877
95587, 1874
95591, 1879
95595, 1875
95599, 1881
95603, 1877
95607, 1875
95611, 1877
95615, 1878
95619, 1875
95623, 1877
95627, 1879
95631, 1872
95635, 1878
95639, 1876
95643, 1877
95647, 1878
95651, 1879
95655, 1879
95659, 1879
95663, 1876
95667, 1882
95671, 1878
95675, 1881
95679, 1877
95683, 1882
95687, 1876
95691, 1876
95695, 1873
95699, 1879
95703, 1872
95707, 1872
95711, 1878
95715, 1877
95719, 1874
95723, 1877
95727, 1879
95731, 1877
95735, 1877
95739, 1873
95743, 1881
95747, 1876
95751, 1875
95755, 1883
95759, 1876
95763, 1878
95767, 1879
