time, value, value2
4800028, 3219, 975
4800032, 3223, 976
4800036, 3229, 976
4800040, 3221, 972
4800044, 3218, 974
4800048, 3222, 971
4800052, 3227, 976
4800056, 3227, 977
4800060, 3221, 971
4800064, 3223, 973
4800068, 3221, 971
4800072, 3222, 974
4800076, 3231, 977
4800080, 3219, 967
4800084, 3221, 973
4800088, 3223, 974
4800092, 3225, 976
4800096, 3227, 977
4800100, 3217, 971
4800104, 3220, 975
4800108, 3221, 972
4800112, 3225, 976
4800116, 3228, 977
4800120, 3220, 971
4800124, 3223, 975
4800128, 3219, 973
4800132, 3222, 976
4800136, 3227, 978
4800140, 3216, 970
4800144, 3219, 972
4800148, 3224, 974
4800152, 3223, 976
4800156, 3231, 979
4800160, 3218, 971
4800164, 3221, 973
4800168, 3221, 973
4800172, 3223, 972
4800176, 3225, 976
4800180, 3219, 970
4800184, 3220, 974
4800188, 3221, 974
4800192, 3225, 976
4800196, 3229, 977
4800200, 3219, 971
4800204, 3221, 973
4800208, 3223, 974
4800212, 3225, 976
4800216, 3227, 978
4800220, 3221, 972
4800224, 3219, 971
4800228, 3221, 969
4800232, 3222, 975
4800236, 3227, 977
4800240, 3219, 973
4800244, 3216, 972
4800248, 3223, 976
4800252, 3226, 976
4800256, 3227, 977
4800260, 3221, 972
4800264, 3220, 973
4800268, 3223, 974
4800272, 3224, 976
4800276, 3227, 978
4800280, 3221, 973
4800284, 3217, 973
4800288, 3221, 975
4800292, 3223, 976
4800296, 3226, 976
4800300, 3221, 971
4800304, 3219, 971
4800308, 3222, 974
4800312, 3222, 973
4800316, 3227, 978
4800320, 3222, 969
4800324, 3217, 974
4800328, 3223, 975
4800332, 3225, 976
4800336, 3230, 977
4800340, 3219, 967
4800344, 3219, 973
4800348, 3227, 973
4800352, 3221, 976
4800356, 3224, 978
4800360, 3220, 972
4800364, 3218, 971
4800368, 3221, 974
4800372, 3223, 975
4800376, 3223, 979
4800380, 3218, 971
4800384, 3220, 972
4800388, 3222, 975
4800392, 3219, 976
4800396, 3227, 977
4800400, 3220, 973
4800404, 3220, 972
4800408, 3219, 976
4800412, 3221, 976
4800416, 3226, 976
4800420, 3220, 971
4800424, 3221, 971
4800428, 3225, 975
4800432, 3222, 976
4800436, 3225, 977
4800440, 3219, 969
4800444, 3219, 969
4800448, 3223, 975
4800452, 3221, 976
4800456, 3227, 976
4800460, 3219, 971
4800464, 3226, 971
4800468, 3222, 974
4800472, 3222, 975
4800476, 3229, 976
4800480, 3219, 973
4800484, 3220, 973
4800488, 3220, 974
4800492, 3225, 976
4800496, 3227, 977
4800500, 3222, 971
4800504, 3220, 971
4800508, 3218, 975
4800512, 3220, 974
4800516, 3225, 977
4800520, 3221, 970
4800524, 3217, 973
4800528, 3223, 975
4800532, 3221, 976
4800536, 3229, 976
4800540, 3219, 973
4800544, 3222, 973
4800548, 3226, 976
4800552, 3222, 975
4800556, 3229, 977
4800560, 3221, 973
4800564, 3219, 971
4800568, 3223, 975
4800572, 3221, 975
4800576, 3227, 976
4800580, 3219, 972
4800584, 3222, 970
4800588, 3223, 976
4800592, 3223, 976
4800596, 3231, 981
4800600, 3221, 973
4800604, 3219, 973
4800608, 3227, 976
4800612, 3226, 976
4800616, 3225, 976
4800620, 3218, 971
4800624, 3220, 971
4800628, 3222, 976
4800632, 3223, 975
4800636, 3230, 976
4800640, 3219, 969
4800644, 3217, 972
4800648, 3222, 976
4800652, 3223, 976
4800656, 3223, 979
4800660, 3219, 975
4800664, 3220, 970
4800668, 3223, 976
4800672, 3223, 975
4800676, 3229, 977
4800680, 3220, 973
4800684, 3223, 972
4800688, 3221, 976
4800692, 3223, 976
4800696, 3223, 978
4800700, 3218, 971
4800704, 3219, 970
4800708, 3226, 976
4800712, 3222, 976
4800716, 3223, 977
4800720, 3223, 970
4800724, 3220, 976
4800728, 3225, 976
4800732, 3222, 974
4800736, 3226, 978
4800740, 3221, 970
4800744, 3221, 970
4800748, 3216, 975
4800752, 3220, 974
4800756, 3231, 979
4800760, 3223, 973
4800764, 3218, 972
4800768, 3228, 975
4800772, 3222, 973
4800776, 3229, 978
4800780, 3218, 973
4800784, 3219, 970
4800788, 3222, 976
4800792, 3223, 975
4800796, 3228, 978
4800800, 3223, 969
4800804, 3222, 971
4800808, 3221, 975
4800812, 3220, 973
4800816, 3227, 977
4800820, 3219, 975
4800824, 3222, 971
4800828, 3222, 976
4800832, 3223, 975
4800836, 3227, 977
4800840, 3219, 972
4800844, 3220, 971
4800848, 3222, 976
4800852, 3220, 976
4800856, 3226, 977
4800860, 3221, 973
4800864, 3217, 971
4800868, 3223, 975
4800872, 3221, 975
4800876, 3228, 976
4800880, 3219, 975
4800884, 3219, 973
4800888, 3223, 976
4800892, 3221, 975
4800896, 3223, 979
4800900, 3220, 970
4800904, 3217, 973
4800908, 3222, 976
4800912, 3225, 975
4800916, 3225, 977
4800920, 3218, 973
4800924, 3218, 971
4800928, 3225, 976
4800932, 3223, 973
4800936, 3226, 976
4800940, 3218, 970
4800944, 3218, 969
4800948, 3222, 976
4800952, 3225, 975
4800956, 3227, 981
4800960, 3220, 973
4800964, 3220, 971
4800968, 3223, 976
4800972, 3227, 975
4800976, 3226, 977
4800980, 3221, 973
4800984, 3221, 972
4800988, 3222, 976
4800992, 3227, 976
4800996, 3227, 977
4801000, 3222, 972
4801004, 3221, 973
4801008, 3221, 976
4801012, 3220, 974
4801016, 3226, 977
4801020, 3219, 973
4801024, 3220, 973
4801028, 3223, 975
4801032, 3222, 973
4801036, 3227, 976
4801040, 3219, 971
4801044, 3217, 971
4801048, 3221, 976
4801052, 3223, 974
4801056, 3222, 978
4801060, 3219, 973
4801064, 3222, 971
4801068, 3223, 976
4801072, 3221, 975
4801076, 3225, 977
4801080, 3219, 973
4801084, 3220, 971
4801088, 3222, 976
4801092, 3219, 973
4801096, 3229, 979
4801100, 3217, 971
4801104, 3221, 971
4801108, 3221, 976
4801112, 3221, 975
4801116, 3226, 977
4801120, 3220, 973
4801124, 3219, 967
4801128, 3221, 976
4801132, 3223, 974
4801136, 3227, 977
4801140, 3220, 975
4801144, 3217, 971
4801148, 3222, 975
4801152, 3219, 974
4801156, 3223, 976
4801160, 3218, 973
4801164, 3220, 971
4801168, 3222, 975
4801172, 3218, 975
4801176, 3225, 977
4801180, 3225, 974
4801184, 3218, 971
4801188, 3221, 976
4801192, 3221, 973
4801196, 3225, 978
4801200, 3221, 973
4801204, 3219, 971
4801208, 3226, 975
4801212, 3228, 974
4801216, 3227, 979
4801220, 3222, 975
4801224, 3220, 971
4801228, 3221, 976
4801232, 3223, 975
4801236, 3229, 977
4801240, 3221, 972
4801244, 3218, 969
4801248, 3223, 976
4801252, 3220, 975
4801256, 3226, 977
4801260, 3221, 973
4801264, 3219, 970
4801268, 3223, 975
4801272, 3221, 974
4801276, 3226, 977
4801280, 3227, 973
4801284, 3220, 973
4801288, 3221, 975
4801292, 3218, 974
4801296, 3223, 979
4801300, 3218, 974
4801304, 3219, 972
4801308, 3226, 975
4801312, 3218, 975
4801316, 3228, 976
4801320, 3220, 972
4801324, 3219, 970
4801328, 3223, 975
4801332, 3222, 974
4801336, 3226, 977
4801340, 3221, 974
4801344, 3221, 972
4801348, 3224, 975
4801352, 3217, 974
4801356, 3223, 976
4801360, 3223, 976
4801364, 3219, 971
4801368, 3219, 973
4801372, 3222, 975
4801376, 3227, 976
4801380, 3222, 971
4801384, 3217, 971
4801388, 3223, 976
4801392, 3226, 974
4801396, 3226, 977
4801400, 3223, 974
4801404, 3219, 971
4801408, 3223, 976
4801412, 3222, 971
4801416, 3226, 976
4801420, 3222, 974
4801424, 3216, 969
4801428, 3223, 976
4801432, 3219, 972
4801436, 3225, 976
4801440, 3219, 975
4801444, 3220, 970
4801448, 3221, 975
4801452, 3219, 974
4801456, 3223, 977
4801460, 3221, 975
4801464, 3220, 976
4801468, 3221, 976
4801472, 3219, 975
4801476, 3225, 976
4801480, 3219, 973
4801484, 3216, 972
4801488, 3221, 974
4801492, 3219, 974
4801496, 3227, 978
4801500, 3219, 975
4801504, 3219, 971
4801508, 3223, 975
4801512, 3221, 973
4801516, 3226, 978
4801520, 3221, 976
4801524, 3221, 969
4801528, 3223, 976
4801532, 3222, 975
4801536, 3225, 976
4801540, 3221, 975
4801544, 3219, 971
4801548, 3221, 975
4801552, 3221, 974
4801556, 3226, 977
4801560, 3219, 976
4801564, 3219, 971
4801568, 3222, 973
4801572, 3219, 971
4801576, 3226, 977
4801580, 3221, 976
4801584, 3220, 972
4801588, 3217, 974
4801592, 3219, 973
4801596, 3225, 977
4801600, 3223, 976
4801604, 3218, 967
4801608, 3222, 975
4801612, 3217, 973
4801616, 3226, 976
4801620, 3222, 976
4801624, 3218, 971
4801628, 3226, 976
4801632, 3219, 974
4801636, 3226, 976
4801640, 3227, 974
4801644, 3218, 973
4801648, 3223, 976
4801652, 3217, 971
4801656, 3222, 977
4801660, 3223, 976
4801664, 3217, 969
4801668, 3221, 975
4801672, 3229, 975
4801676, 3227, 976
4801680, 3223, 975
4801684, 3221, 972
4801688, 3221, 976
4801692, 3218, 971
4801696, 3226, 976
4801700, 3221, 976
4801704, 3221, 972
4801708, 3222, 976
4801712, 3220, 972
4801716, 3218, 978
4801720, 3225, 976
4801724, 3219, 970
4801728, 3223, 975
4801732, 3221, 974
4801736, 3222, 976
4801740, 3224, 975
4801744, 3220, 972
4801748, 3223, 976
4801752, 3219, 973
4801756, 3227, 976
4801760, 3223, 976
4801764, 3220, 974
4801768, 3222, 975
4801772, 3218, 971
4801776, 3226, 977
4801780, 3221, 974
4801784, 3217, 971
4801788, 3221, 976
4801792, 3219, 973
4801796, 3226, 977
4801800, 3219, 975
4801804, 3217, 973
4801808, 3218, 976
4801812, 3217, 976
4801816, 3223, 978
4801820, 3226, 975
4801824, 3219, 971
4801828, 3226, 975
4801832, 3221, 975
4801836, 3226, 981
4801840, 3223, 976
4801844, 3221, 971
4801848, 3221, 975
4801852, 3223, 975
4801856, 3225, 976
4801860, 3223, 975
4801864, 3219, 970
4801868, 3223, 976
4801872, 3223, 972
4801876, 3226, 976
4801880, 3221, 976
4801884, 3221, 971
4801888, 3225, 976
4801892, 3218, 973
4801896, 3225, 977
4801900, 3227, 976
4801904, 3219, 970
4801908, 3222, 975
4801912, 3219, 974
4801916, 3225, 977
4801920, 3229, 976
4801924, 3218, 970
4801928, 3223, 975
4801932, 3220, 971
4801936, 3223, 978
4801940, 3223, 977
4801944, 3225, 971
4801948, 3225, 975
4801952, 3223, 973
4801956, 3223, 976
4801960, 3226, 975
4801964, 3220, 974
4801968, 3221, 976
4801972, 3221, 973
4801976, 3221, 997
4801980, 3223, 978
4801984, 3222, 967
4801988, 3223, 976
4801992, 3221, 971
4801996, 3227, 976
4802000, 3223, 976
4802004, 3217, 969
4802008, 3226, 973
4802012, 3220, 974
4802016, 3223, 978
4802020, 3223, 976
4802024, 3219, 970
4802028, 3223, 975
4802032, 3221, 971
4802036, 3227, 976
4802040, 3223, 976
4802044, 3220, 970
4802048, 3221, 975
4802052, 3222, 972
4802056, 3226, 976
4802060, 3227, 976
4802064, 3219, 967
4802068, 3221, 976
4802072, 3221, 974
4802076, 3223, 976
4802080, 3225, 977
4802084, 3222, 971
4802088, 3223, 976
4802092, 3221, 971
4802096, 3227, 976
4802100, 3223, 976
4802104, 3218, 966
4802108, 3222, 974
4802112, 3222, 973
4802116, 3227, 976
4802120, 3222, 976
4802124, 3217, 970
4802128, 3221, 976
4802132, 3221, 973
4802136, 3226, 978
4802140, 3223, 976
4802144, 3219, 971
4802148, 3218, 975
4802152, 3221, 973
4802156, 3226, 976
4802160, 3222, 976
4802164, 3218, 970
4802168, 3221, 974
4802172, 3221, 975
4802176, 3227, 976
4802180, 3226, 977
4802184, 3221, 969
4802188, 3223, 974
4802192, 3221, 975
4802196, 3223, 976
4802200, 3225, 976
4802204, 3219, 971
4802208, 3220, 974
4802212, 3221, 974
4802216, 3220, 976
4802220, 3223, 976
4802224, 3216, 971
4802228, 3221, 976
4802232, 3222, 975
4802236, 3227, 976
4802240, 3226, 976
4802244, 3219, 969
4802248, 3221, 975
4802252, 3219, 974
4802256, 3226, 976
4802260, 3226, 976
4802264, 3218, 974
4802268, 3218, 975
4802272, 3223, 975
4802276, 3230, 976
4802280, 3227, 977
4802284, 3221, 971
4802288, 3221, 976
4802292, 3222, 973
4802296, 3225, 976
4802300, 3223, 977
4802304, 3221, 971
4802308, 3219, 973
4802312, 3221, 971
4802316, 3225, 976
4802320, 3226, 973
4802324, 3219, 972
4802328, 3223, 973
4802332, 3222, 975
4802336, 3222, 976
4802340, 3223, 977
4802344, 3220, 970
4802348, 3222, 975
4802352, 3221, 975
4802356, 3223, 976
4802360, 3227, 977
4802364, 3220, 973
4802368, 3224, 976
4802372, 3217, 970
4802376, 3227, 976
4802380, 3224, 977
4802384, 3222, 963
4802388, 3225, 975
4802392, 3219, 972
4802396, 3227, 976
4802400, 3227, 977
4802404, 3218, 971
4802408, 3223, 975
4802412, 3221, 973
4802416, 3227, 976
4802420, 3226, 976
4802424, 3221, 973
4802428, 3221, 973
4802432, 3219, 972
4802436, 3225, 976
4802440, 3226, 976
4802444, 3219, 967
4802448, 3223, 973
4802452, 3221, 973
4802456, 3228, 977
4802460, 3225, 977
4802464, 3218, 972
4802468, 3218, 976
4802472, 3222, 973
4802476, 3223, 975
4802480, 3226, 976
4802484, 3217, 970
4802488, 3220, 973
4802492, 3219, 975
4802496, 3221, 976
4802500, 3230, 976
4802504, 3221, 968
4802508, 3222, 974
4802512, 3219, 973
4802516, 3226, 976
4802520, 3226, 976
4802524, 3222, 971
4802528, 3222, 976
4802532, 3218, 973
4802536, 3225, 976
4802540, 3227, 978
4802544, 3219, 969
4802548, 3221, 974
4802552, 3219, 971
4802556, 3223, 976
4802560, 3227, 979
4802564, 3226, 970
4802568, 3219, 973
4802572, 3222, 974
4802576, 3228, 976
4802580, 3225, 978
4802584, 3218, 970
4802588, 3221, 973
4802592, 3221, 973
4802596, 3223, 976
4802600, 3227, 978
4802604, 3218, 972
4802608, 3221, 976
4802612, 3219, 973
4802616, 3225, 977
4802620, 3226, 978
4802624, 3218, 971
4802628, 3219, 975
4802632, 3221, 974
4802636, 3227, 976
4802640, 3229, 977
4802644, 3218, 969
4802648, 3226, 975
4802652, 3219, 969
4802656, 3227, 977
4802660, 3227, 976
4802664, 3219, 970
4802668, 3221, 974
4802672, 3220, 972
4802676, 3222, 976
4802680, 3216, 979
4802684, 3217, 971
4802688, 3220, 975
4802692, 3221, 974
4802696, 3227, 977
4802700, 3228, 977
4802704, 3218, 972
4802708, 3222, 975
4802712, 3223, 974
4802716, 3223, 976
4802720, 3228, 978
4802724, 3224, 969
4802728, 3226, 972
4802732, 3218, 971
4802736, 3223, 976
4802740, 3225, 976
4802744, 3221, 970
4802748, 3222, 973
4802752, 3219, 970
4802756, 3223, 977
4802760, 3226, 977
4802764, 3217, 973
4802768, 3222, 970
4802772, 3221, 974
4802776, 3222, 976
4802780, 3222, 979
4802784, 3222, 971
4802788, 3217, 975
4802792, 3221, 973
4802796, 3226, 976
4802800, 3227, 979
4802804, 3217, 971
4802808, 3223, 975
4802812, 3221, 971
4802816, 3226, 976
4802820, 3228, 979
4802824, 3218, 972
4802828, 3222, 973
4802832, 3221, 973
4802836, 3223, 977
4802840, 3229, 980
4802844, 3218, 970
4802848, 3226, 972
4802852, 3220, 973
4802856, 3223, 976
4802860, 3226, 979
4802864, 3218, 971
4802868, 3218, 973
4802872, 3219, 972
4802876, 3226, 976
4802880, 3225, 975
4802884, 3218, 971
4802888, 3225, 974
4802892, 3223, 975
4802896, 3226, 976
4802900, 3229, 977
4802904, 3219, 971
4802908, 3216, 973
4802912, 3221, 971
4802916, 3226, 976
4802920, 3225, 980
4802924, 3217, 974
4802928, 3219, 974
4802932, 3223, 973
4802936, 3228, 975
4802940, 3225, 977
4802944, 3218, 969
4802948, 3221, 975
4802952, 3220, 973
4802956, 3226, 976
4802960, 3228, 977
4802964, 3217, 971
4802968, 3220, 970
4802972, 3219, 971
4802976, 3227, 976
4802980, 3226, 977
4802984, 3216, 969
4802988, 3221, 973
4802992, 3221, 974
4802996, 3222, 976
4803000, 3225, 977
4803004, 3219, 970
4803008, 3220, 972
4803012, 3221, 974
4803016, 3223, 976
4803020, 3225, 977
4803024, 3221, 969
4803028, 3220, 974
4803032, 3219, 973
4803036, 3223, 976
4803040, 3223, 976
4803044, 3219, 969
4803048, 3220, 973
4803052, 3221, 974
4803056, 3226, 976
4803060, 3225, 976
4803064, 3218, 971
4803068, 3226, 975
4803072, 3222, 973
4803076, 3223, 976
4803080, 3229, 976
4803084, 3216, 971
4803088, 3219, 974
4803092, 3221, 974
4803096, 3219, 976
4803100, 3227, 977
4803104, 3220, 970
4803108, 3218, 972
4803112, 3222, 973
4803116, 3222, 976
4803120, 3226, 979
4803124, 3221, 969
4803128, 3223, 973
4803132, 3217, 974
4803136, 3223, 976
4803140, 3227, 977
4803144, 3220, 970
4803148, 3219, 970
4803152, 3221, 974
4803156, 3229, 976
4803160, 3226, 978
4803164, 3218, 971
4803168, 3219, 973
4803172, 3222, 971
4803176, 3221, 976
4803180, 3226, 976
4803184, 3219, 972
4803188, 3223, 972
4803192, 3220, 973
4803196, 3222, 976
4803200, 3227, 976
4803204, 3220, 971
4803208, 3219, 973
4803212, 3219, 974
4803216, 3220, 976
4803220, 3227, 977
4803224, 3221, 967
4803228, 3218, 973
4803232, 3222, 973
4803236, 3226, 976
4803240, 3225, 982
4803244, 3221, 974
4803248, 3220, 973
4803252, 3219, 972
4803256, 3225, 976
4803260, 3223, 977
4803264, 3218, 971
4803268, 3220, 973
4803272, 3223, 971
4803276, 3219, 976
4803280, 3226, 978
4803284, 3219, 971
4803288, 3219, 971
4803292, 3222, 973
4803296, 3225, 976
4803300, 3227, 979
4803304, 3219, 971
4803308, 3222, 971
4803312, 3221, 973
4803316, 3222, 976
4803320, 3226, 978
4803324, 3217, 965
4803328, 3219, 973
4803332, 3223, 973
4803336, 3223, 975
4803340, 3225, 979
4803344, 3220, 970
4803348, 3225, 973
4803352, 3221, 979
4803356, 3221, 976
4803360, 3223, 977
4803364, 3218, 971
4803368, 3221, 973
4803372, 3222, 975
4803376, 3223, 976
4803380, 3226, 977
4803384, 3219, 973
4803388, 3219, 973
4803392, 3223, 974
4803396, 3226, 975
4803400, 3227, 978
4803404, 3219, 970
4803408, 3219, 972
4803412, 3221, 971
4803416, 3223, 976
4803420, 3226, 977
4803424, 3219, 970
4803428, 3221, 971
4803432, 3225, 975
4803436, 3222, 976
4803440, 3228, 976
4803444, 3219, 970
4803448, 3218, 970
4803452, 3221, 975
4803456, 3223, 976
4803460, 3226, 977
4803464, 3221, 970
4803468, 3220, 971
4803472, 3221, 974
4803476, 3219, 976
4803480, 3227, 978
4803484, 3219, 971
4803488, 3221, 971
4803492, 3222, 976
4803496, 3222, 976
4803500, 3229, 978
4803504, 3220, 971
4803508, 3219, 974
4803512, 3222, 976
4803516, 3221, 975
4803520, 3227, 976
4803524, 3218, 971
4803528, 3226, 973
4803532, 3221, 976
4803536, 3221, 976
4803540, 3228, 977
4803544, 3221, 972
4803548, 3221, 974
4803552, 3222, 976
4803556, 3219, 976
4803560, 3230, 977
4803564, 3221, 973
4803568, 3221, 973
4803572, 3223, 971
4803576, 3222, 975
4803580, 3238, 977
4803584, 3218, 969
4803588, 3219, 971
4803592, 3220, 975
4803596, 3223, 976
4803600, 3226, 977
4803604, 3218, 970
4803608, 3222, 973
4803612, 3223, 975
4803616, 3221, 976
4803620, 3228, 983
4803624, 3223, 973
4803628, 3222, 973
4803632, 3221, 976
4803636, 3222, 976
4803640, 3226, 978
4803644, 3218, 970
4803648, 3216, 972
4803652, 3218, 975
4803656, 3222, 976
4803660, 3227, 976
4803664, 3221, 971
4803668, 3220, 972
4803672, 3229, 975
4803676, 3223, 975
4803680, 3225, 979
4803684, 3220, 973
4803688, 3221, 973
4803692, 3223, 976
4803696, 3223, 976
4803700, 3229, 977
4803704, 3221, 974
4803708, 3221, 967
4803712, 3223, 976
4803716, 3223, 976
4803720, 3227, 978
4803724, 3219, 971
4803728, 3220, 982
4803732, 3221, 976
4803736, 3222, 976
4803740, 3227, 978
4803744, 3221, 972
4803748, 3221, 971
4803752, 3222, 976
4803756, 3223, 975
4803760, 3229, 976
4803764, 3221, 973
4803768, 3220, 973
4803772, 3222, 976
4803776, 3223, 974
4803780, 3229, 978
4803784, 3218, 967
4803788, 3221, 971
4803792, 3223, 976
4803796, 3221, 976
4803800, 3230, 976
4803804, 3219, 971
4803808, 3221, 973
4803812, 3226, 975
4803816, 3223, 974
4803820, 3226, 978
4803824, 3219, 971
4803828, 3226, 973
4803832, 3225, 975
4803836, 3223, 976
4803840, 3227, 976
4803844, 3226, 967
4803848, 3221, 973
4803852, 3223, 976
4803856, 3223, 975
4803860, 3229, 977
4803864, 3219, 966
4803868, 3222, 970
4803872, 3226, 976
4803876, 3219, 976
4803880, 3224, 977
4803884, 3222, 967
4803888, 3221, 974
4803892, 3229, 975
4803896, 3229, 975
4803900, 3229, 979
4803904, 3219, 970
4803908, 3220, 970
4803912, 3223, 976
4803916, 3223, 975
4803920, 3232, 977
4803924, 3221, 971
4803928, 3219, 973
4803932, 3227, 976
4803936, 3222, 975
4803940, 3228, 978
4803944, 3222, 971
4803948, 3220, 971
4803952, 3223, 975
4803956, 3222, 974
4803960, 3226, 977
4803964, 3221, 975
4803968, 3219, 971
4803972, 3223, 976
4803976, 3221, 976
4803980, 3227, 976
4803984, 3222, 971
4803988, 3223, 971
4803992, 3223, 976
4803996, 3219, 975
4804000, 3229, 977
4804004, 3219, 971
4804008, 3218, 971
4804012, 3222, 975
4804016, 3223, 974
4804020, 3228, 978
4804024, 3220, 969
4804028, 3223, 974
4804032, 3221, 975
4804036, 3222, 974
4804040, 3230, 976
4804044, 3218, 973
4804048, 3219, 972
4804052, 3223, 975
4804056, 3221, 972
4804060, 3225, 977
4804064, 3220, 971
4804068, 3221, 972
4804072, 3227, 975
4804076, 3222, 975
4804080, 3226, 977
4804084, 3223, 974
4804088, 3220, 971
4804092, 3223, 976
4804096, 3223, 975
4804100, 3230, 977
4804104, 3221, 973
4804108, 3225, 967
4804112, 3220, 976
4804116, 3219, 976
4804120, 3229, 979
4804124, 3221, 973
4804128, 3216, 972
4804132, 3227, 976
4804136, 3222, 973
4804140, 3225, 976
4804144, 3219, 972
4804148, 3225, 971
4804152, 3226, 975
4804156, 3221, 975
4804160, 3222, 977
4804164, 3223, 970
4804168, 3224, 973
4804172, 3227, 976
4804176, 3222, 973
4804180, 3231, 977
4804184, 3222, 973
4804188, 3217, 971
4804192, 3227, 976
4804196, 3223, 975
4804200, 3226, 977
4804204, 3219, 971
4804208, 3218, 970
4804212, 3222, 976
4804216, 3221, 975
4804220, 3227, 978
4804224, 3220, 972
4804228, 3222, 973
4804232, 3226, 976
4804236, 3226, 974
4804240, 3229, 977
4804244, 3220, 973
4804248, 3219, 972
4804252, 3221, 975
4804256, 3223, 973
4804260, 3226, 976
4804264, 3219, 973
4804268, 3221, 971
4804272, 3222, 976
4804276, 3219, 973
4804280, 3225, 977
4804284, 3223, 974
4804288, 3221, 971
4804292, 3226, 976
4804296, 3220, 975
4804300, 3230, 977
4804304, 3221, 973
4804308, 3223, 969
4804312, 3226, 976
4804316, 3222, 973
4804320, 3229, 976
4804324, 3221, 974
4804328, 3222, 970
4804332, 3223, 976
4804336, 3219, 973
4804340, 3227, 976
4804344, 3219, 974
4804348, 3219, 971
4804352, 3225, 975
4804356, 3223, 975
4804360, 3226, 977
4804364, 3221, 973
4804368, 3221, 969
4804372, 3223, 975
4804376, 3221, 974
4804380, 3227, 977
4804384, 3219, 973
4804388, 3220, 972
4804392, 3223, 976
4804396, 3222, 976
4804400, 3223, 977
4804404, 3226, 973
4804408, 3219, 970
4804412, 3222, 976
4804416, 3223, 975
4804420, 3226, 977
4804424, 3223, 972
4804428, 3220, 972
4804432, 3222, 976
4804436, 3223, 971
4804440, 3229, 977
4804444, 3221, 971
4804448, 3221, 972
4804452, 3221, 975
4804456, 3220, 976
4804460, 3229, 978
4804464, 3223, 967
4804468, 3217, 971
4804472, 3223, 976
4804476, 3221, 975
4804480, 3223, 977
4804484, 3223, 973
4804488, 3220, 973
4804492, 3225, 975
4804496, 3222, 974
4804500, 3226, 976
4804504, 3223, 975
4804508, 3218, 970
4804512, 3222, 974
4804516, 3222, 975
4804520, 3226, 976
4804524, 3219, 974
4804528, 3217, 972
4804532, 3229, 974
4804536, 3221, 974
4804540, 3225, 977
4804544, 3226, 974
4804548, 3217, 972
4804552, 3221, 975
4804556, 3222, 975
4804560, 3227, 977
4804564, 3223, 973
4804568, 3218, 974
4804572, 3223, 977
4804576, 3220, 975
4804580, 3226, 978
4804584, 3223, 974
4804588, 3218, 973
4804592, 3221, 973
4804596, 3220, 974
4804600, 3227, 977
4804604, 3223, 975
4804608, 3217, 971
4804612, 3219, 976
4804616, 3223, 975
4804620, 3226, 977
4804624, 3220, 974
4804628, 3221, 971
4804632, 3223, 976
4804636, 3219, 974
4804640, 3223, 979
4804644, 3221, 976
4804648, 3219, 972
4804652, 3221, 978
4804656, 3218, 975
4804660, 3226, 977
4804664, 3221, 973
4804668, 3219, 972
4804672, 3224, 976
4804676, 3220, 975
4804680, 3223, 976
4804684, 3222, 971
4804688, 3221, 972
4804692, 3218, 976
4804696, 3223, 974
4804700, 3230, 978
4804704, 3222, 974
4804708, 3220, 971
4804712, 3222, 976
4804716, 3218, 974
4804720, 3226, 976
4804724, 3220, 974
4804728, 3218, 971
4804732, 3221, 976
4804736, 3221, 973
4804740, 3223, 976
4804744, 3225, 973
4804748, 3217, 971
4804752, 3223, 976
4804756, 3222, 971
4804760, 3225, 977
4804764, 3221, 975
4804768, 3221, 970
4804772, 3219, 974
4804776, 3219, 975
4804780, 3226, 978
4804784, 3220, 975
4804788, 3221, 971
4804792, 3223, 971
4804796, 3223, 974
4804800, 3230, 978
4804804, 3222, 976
4804808, 3219, 969
4804812, 3221, 976
4804816, 3223, 975
4804820, 3226, 976
4804824, 3221, 974
4804828, 3220, 971
4804832, 3213, 976
4804836, 3217, 975
4804840, 3223, 978
4804844, 3222, 976
4804848, 3218, 970
4804852, 3223, 975
4804856, 3216, 973
4804860, 3225, 976
4804864, 3222, 975
4804868, 3221, 969
4804872, 3222, 976
4804876, 3221, 974
4804880, 3225, 978
4804884, 3219, 976
4804888, 3219, 971
4804892, 3219, 976
4804896, 3222, 973
4804900, 3225, 976
4804904, 3219, 976
4804908, 3220, 970
4804912, 3223, 976
4804916, 3221, 973
4804920, 3227, 976
4804924, 3223, 974
4804928, 3221, 975
4804932, 3223, 976
4804936, 3219, 973
4804940, 3227, 979
4804944, 3223, 976
4804948, 3221, 973
4804952, 3221, 976
4804956, 3217, 973
4804960, 3226, 976
4804964, 3223, 976
4804968, 3218, 970
4804972, 3221, 975
4804976, 3218, 971
4804980, 3227, 979
4804984, 3221, 975
4804988, 3219, 970
4804992, 3226, 973
4804996, 3221, 972
4805000, 3229, 977
4805004, 3221, 976
4805008, 3218, 971
4805012, 3221, 975
4805016, 3223, 971
4805020, 3222, 978
4805024, 3222, 976
4805028, 3221, 971
4805032, 3222, 975
4805036, 3220, 976
4805040, 3232, 976
4805044, 3226, 975
4805048, 3221, 970
4805052, 3227, 976
4805056, 3230, 974
4805060, 3227, 976
4805064, 3222, 976
4805068, 3219, 971
4805072, 3222, 975
4805076, 3222, 975
4805080, 3228, 976
4805084, 3226, 976
4805088, 3220, 972
4805092, 3222, 976
4805096, 3221, 973
4805100, 3227, 977
4805104, 3223, 975
4805108, 3223, 970
4805112, 3223, 975
