time, value, value2
4125348, 3243, 992
4125352, 3230, 982
4125356, 3235, 986
4125360, 3237, 983
4125364, 3232, 988
4125368, 3237, 992
4125372, 3234, 982
4125376, 3231, 985
4125380, 3231, 982
4125384, 3233, 990
4125388, 3236, 992
4125392, 3227, 980
4125396, 3233, 983
4125400, 3233, 981
4125404, 3236, 987
4125408, 3234, 990
4125412, 3229, 982
4125416, 3231, 983
4125420, 3230, 984
4125424, 3238, 989
4125428, 3235, 991
4125432, 3229, 981
4125436, 3231, 986
4125440, 3233, 982
4125444, 3234, 990
4125448, 3234, 991
4125452, 3225, 981
4125456, 3233, 982
4125460, 3229, 983
4125464, 3233, 991
4125468, 3234, 991
4125472, 3229, 980
4125476, 3231, 987
4125480, 3232, 985
4125484, 3237, 990
4125488, 3238, 993
4125492, 3226, 982
4125496, 3227, 986
4125500, 3232, 982
4125504, 3239, 987
4125508, 3235, 991
4125512, 3231, 982
4125516, 3230, 983
4125520, 3233, 983
4125524, 3233, 992
4125528, 3235, 992
4125532, 3230, 981
4125536, 3232, 983
4125540, 3232, 983
4125544, 3236, 988
4125548, 3235, 992
4125552, 3229, 982
4125556, 3231, 985
4125560, 3231, 985
4125564, 3232, 989
4125568, 3234, 992
4125572, 3227, 984
4125576, 3230, 982
4125580, 3232, 983
4125584, 3234, 989
4125588, 3235, 991
4125592, 3230, 978
4125596, 3228, 983
4125600, 3230, 983
4125604, 3235, 990
4125608, 3237, 992
4125612, 3229, 980
4125616, 3232, 985
4125620, 3231, 983
4125624, 3230, 1002
4125628, 3239, 992
4125632, 3231, 983
4125636, 3231, 983
4125640, 3229, 983
4125644, 3235, 989
4125648, 3236, 991
4125652, 3229, 978
4125656, 3231, 985
4125660, 3227, 981
4125664, 3235, 989
4125668, 3234, 989
4125672, 3229, 981
4125676, 3234, 983
4125680, 3231, 983
4125684, 3234, 989
4125688, 3237, 994
4125692, 3230, 981
4125696, 3232, 985
4125700, 3225, 983
4125704, 3234, 989
4125708, 3237, 991
4125712, 3230, 979
4125716, 3231, 983
4125720, 3231, 983
4125724, 3234, 988
4125728, 3233, 993
4125732, 3229, 981
4125736, 3231, 986
4125740, 3232, 982
4125744, 3236, 990
4125748, 3238, 991
4125752, 3231, 981
4125756, 3231, 982
4125760, 3229, 981
4125764, 3234, 983
4125768, 3237, 992
4125772, 3229, 980
4125776, 3231, 983
4125780, 3231, 985
4125784, 3236, 982
4125788, 3236, 991
4125792, 3228, 981
4125796, 3232, 985
4125800, 3229, 986
4125804, 3232, 991
4125808, 3237, 992
4125812, 3229, 983
4125816, 3232, 987
4125820, 3229, 982
4125824, 3235, 990
4125828, 3231, 990
4125832, 3230, 978
4125836, 3232, 985
4125840, 3230, 985
4125844, 3232, 988
4125848, 3237, 992
4125852, 3228, 982
4125856, 3233, 988
4125860, 3232, 981
4125864, 3235, 990
4125868, 3234, 992
4125872, 3231, 979
4125876, 3232, 982
4125880, 3231, 982
4125884, 3233, 988
4125888, 3235, 993
4125892, 3226, 981
4125896, 3230, 982
4125900, 3230, 986
4125904, 3234, 989
4125908, 3237, 992
4125912, 3231, 983
4125916, 3231, 987
4125920, 3230, 982
4125924, 3233, 990
4125928, 3237, 991
4125932, 3230, 981
4125936, 3231, 983
4125940, 3231, 985
4125944, 3235, 989
4125948, 3235, 991
4125952, 3231, 981
4125956, 3231, 987
4125960, 3230, 981
4125964, 3234, 987
4125968, 3238, 990
4125972, 3232, 978
4125976, 3231, 983
4125980, 3229, 982
4125984, 3233, 988
4125988, 3233, 993
4125992, 3231, 981
4125996, 3230, 984
4126000, 3229, 983
4126004, 3233, 986
4126008, 3235, 992
4126012, 3227, 982
4126016, 3229, 983
4126020, 3231, 982
4126024, 3232, 991
4126028, 3236, 991
4126032, 3227, 981
4126036, 3233, 981
4126040, 3231, 983
4126044, 3234, 991
4126048, 3235, 990
4126052, 3230, 982
4126056, 3231, 985
4126060, 3229, 985
4126064, 3235, 990
4126068, 3238, 991
4126072, 3225, 981
4126076, 3232, 983
4126080, 3228, 982
4126084, 3230, 986
4126088, 3237, 994
4126092, 3229, 980
4126096, 3230, 985
4126100, 3230, 979
4126104, 3232, 992
4126108, 3237, 993
4126112, 3231, 983
4126116, 3230, 986
4126120, 3228, 983
4126124, 3232, 991
4126128, 3234, 991
4126132, 3224, 980
4126136, 3228, 983
4126140, 3232, 985
4126144, 3233, 987
4126148, 3237, 990
4126152, 3231, 977
4126156, 3230, 985
4126160, 3231, 983
4126164, 3233, 986
4126168, 3233, 990
4126172, 3229, 979
4126176, 3230, 983
4126180, 3230, 981
4126184, 3234, 987
4126188, 3233, 991
4126192, 3228, 978
4126196, 3231, 987
4126200, 3229, 985
4126204, 3234, 990
4126208, 3237, 992
4126212, 3226, 981
4126216, 3229, 981
4126220, 3230, 983
4126224, 3232, 990
4126228, 3236, 993
4126232, 3229, 981
4126236, 3230, 983
4126240, 3233, 983
4126244, 3232, 989
4126248, 3235, 992
4126252, 3232, 981
4126256, 3233, 983
4126260, 3231, 983
4126264, 3236, 987
4126268, 3237, 991
4126272, 3227, 982
4126276, 3229, 986
4126280, 3232, 981
4126284, 3231, 990
4126288, 3233, 993
4126292, 3230, 980
4126296, 3232, 986
4126300, 3230, 983
4126304, 3234, 990
4126308, 3236, 993
4126312, 3228, 982
4126316, 3234, 983
4126320, 3230, 983
4126324, 3235, 986
4126328, 3237, 992
4126332, 3231, 983
4126336, 3229, 985
4126340, 3228, 985
4126344, 3233, 989
4126348, 3236, 992
4126352, 3232, 983
4126356, 3233, 983
4126360, 3231, 983
4126364, 3233, 989
4126368, 3237, 995
4126372, 3231, 981
4126376, 3232, 987
4126380, 3224, 986
4126384, 3235, 989
4126388, 3235, 991
4126392, 3231, 982
4126396, 3234, 986
4126400, 3231, 983
4126404, 3234, 990
4126408, 3235, 990
4126412, 3231, 983
4126416, 3230, 987
4126420, 3233, 982
4126424, 3235, 988
4126428, 3237, 993
4126432, 3226, 982
4126436, 3232, 985
4126440, 3233, 981
4126444, 3233, 987
4126448, 3233, 992
4126452, 3231, 981
4126456, 3231, 987
4126460, 3230, 983
4126464, 3235, 990
4126468, 3238, 993
4126472, 3233, 983
4126476, 3230, 982
4126480, 3229, 983
4126484, 3235, 989
4126488, 3235, 993
4126492, 3231, 981
4126496, 3232, 983
4126500, 3228, 981
4126504, 3233, 986
4126508, 3236, 991
4126512, 3227, 981
4126516, 3230, 983
4126520, 3231, 983
4126524, 3233, 989
4126528, 3237, 991
4126532, 3225, 980
4126536, 3235, 987
4126540, 3230, 982
4126544, 3233, 990
4126548, 3235, 991
4126552, 3229, 979
4126556, 3233, 987
4126560, 3230, 983
4126564, 3234, 989
4126568, 3235, 993
4126572, 3230, 983
4126576, 3230, 985
4126580, 3227, 982
4126584, 3234, 990
4126588, 3237, 993
4126592, 3229, 981
4126596, 3235, 986
4126600, 3231, 983
4126604, 3236, 990
4126608, 3235, 993
4126612, 3231, 980
4126616, 3233, 985
4126620, 3231, 981
4126624, 3235, 989
4126628, 3235, 993
4126632, 3229, 981
4126636, 3233, 987
4126640, 3232, 983
4126644, 3234, 990
4126648, 3234, 992
4126652, 3230, 981
4126656, 3230, 985
4126660, 3230, 983
4126664, 3232, 988
4126668, 3235, 991
4126672, 3230, 982
4126676, 3232, 983
4126680, 3231, 983
4126684, 3233, 991
4126688, 3236, 991
4126692, 3227, 980
4126696, 3233, 983
4126700, 3234, 982
4126704, 3238, 990
4126708, 3238, 991
4126712, 3226, 981
4126716, 3232, 983
4126720, 3231, 981
4126724, 3235, 989
4126728, 3235, 992
4126732, 3230, 979
4126736, 3231, 983
4126740, 3231, 986
4126744, 3234, 988
4126748, 3239, 991
4126752, 3229, 981
4126756, 3231, 987
4126760, 3229, 982
4126764, 3233, 989
4126768, 3238, 991
4126772, 3230, 981
4126776, 3232, 987
4126780, 3232, 982
4126784, 3231, 987
4126788, 3237, 993
4126792, 3228, 982
4126796, 3230, 986
4126800, 3231, 983
4126804, 3233, 990
4126808, 3237, 991
4126812, 3229, 981
4126816, 3233, 983
4126820, 3232, 985
4126824, 3237, 987
4126828, 3235, 992
4126832, 3231, 981
4126836, 3231, 983
4126840, 3230, 983
4126844, 3235, 989
4126848, 3235, 991
4126852, 3232, 983
4126856, 3233, 988
4126860, 3229, 983
4126864, 3234, 989
4126868, 3236, 992
4126872, 3230, 982
4126876, 3231, 985
4126880, 3230, 982
4126884, 3236, 990
4126888, 3237, 991
4126892, 3231, 980
4126896, 3232, 986
4126900, 3231, 984
4126904, 3235, 988
4126908, 3235, 993
4126912, 3231, 984
4126916, 3232, 987
4126920, 3228, 982
4126924, 3231, 987
4126928, 3233, 989
4126932, 3228, 982
4126936, 3234, 984
4126940, 3231, 984
4126944, 3234, 992
4126948, 3237, 992
4126952, 3228, 982
4126956, 3231, 987
4126960, 3231, 985
4126964, 3234, 987
4126968, 3235, 993
4126972, 3230, 980
4126976, 3230, 985
4126980, 3231, 981
4126984, 3234, 987
4126988, 3234, 993
4126992, 3230, 980
4126996, 3233, 982
4127000, 3230, 983
4127004, 3235, 987
4127008, 3232, 991
4127012, 3227, 981
4127016, 3229, 986
4127020, 3230, 983
4127024, 3231, 988
4127028, 3234, 990
4127032, 3230, 979
4127036, 3232, 983
4127040, 3232, 985
4127044, 3234, 988
4127048, 3233, 990
4127052, 3229, 979
4127056, 3230, 983
4127060, 3231, 982
4127064, 3238, 990
4127068, 3235, 989
4127072, 3232, 983
4127076, 3231, 985
4127080, 3231, 982
4127084, 3233, 990
4127088, 3236, 990
4127092, 3230, 981
4127096, 3231, 987
4127100, 3231, 981
4127104, 3234, 988
4127108, 3233, 993
4127112, 3229, 981
4127116, 3231, 983
4127120, 3228, 981
4127124, 3235, 987
4127128, 3233, 991
4127132, 3229, 979
4127136, 3230, 985
4127140, 3231, 980
4127144, 3234, 987
4127148, 3237, 991
4127152, 3228, 979
4127156, 3233, 985
4127160, 3230, 982
4127164, 3233, 986
4127168, 3234, 989
4127172, 3229, 979
4127176, 3231, 986
4127180, 3231, 983
4127184, 3234, 987
4127188, 3235, 990
4127192, 3231, 979
4127196, 3232, 982
4127200, 3231, 982
4127204, 3233, 989
4127208, 3238, 991
4127212, 3229, 983
4127216, 3232, 985
4127220, 3231, 981
4127224, 3235, 988
4127228, 3236, 991
4127232, 3233, 983
4127236, 3231, 982
4127240, 3231, 983
4127244, 3233, 989
4127248, 3234, 991
4127252, 3231, 981
4127256, 3230, 981
4127260, 3229, 983
4127264, 3232, 989
4127268, 3237, 990
4127272, 3231, 980
4127276, 3230, 987
4127280, 3232, 981
4127284, 3237, 989
4127288, 3234, 991
4127292, 3231, 982
4127296, 3233, 983
4127300, 3227, 985
4127304, 3231, 989
4127308, 3234, 991
4127312, 3229, 979
4127316, 3235, 985
4127320, 3229, 983
4127324, 3234, 990
4127328, 3233, 991
4127332, 3229, 981
4127336, 3233, 983
4127340, 3233, 982
4127344, 3234, 989
4127348, 3234, 990
4127352, 3228, 978
4127356, 3227, 983
4127360, 3230, 983
4127364, 3234, 989
4127368, 3235, 991
4127372, 3228, 982
4127376, 3229, 985
4127380, 3228, 982
4127384, 3234, 992
4127388, 3236, 993
4127392, 3230, 979
4127396, 3232, 985
4127400, 3232, 982
4127404, 3234, 990
4127408, 3238, 990
4127412, 3229, 980
4127416, 3232, 985
4127420, 3231, 982
4127424, 3232, 990
4127428, 3234, 991
4127432, 3227, 982
4127436, 3229, 986
4127440, 3230, 982
4127444, 3233, 989
4127448, 3234, 991
4127452, 3230, 981
4127456, 3233, 987
4127460, 3231, 983
4127464, 3235, 987
4127468, 3235, 991
4127472, 3228, 981
4127476, 3230, 986
4127480, 3231, 981
4127484, 3237, 987
4127488, 3233, 994
4127492, 3226, 980
4127496, 3232, 985
4127500, 3227, 982
4127504, 3233, 990
4127508, 3239, 991
4127512, 3224, 979
4127516, 3232, 986
4127520, 3233, 984
4127524, 3234, 989
4127528, 3235, 991
4127532, 3225, 981
4127536, 3232, 985
4127540, 3231, 983
4127544, 3237, 991
4127548, 3237, 991
4127552, 3230, 980
4127556, 3234, 985
4127560, 3229, 982
4127564, 3235, 989
4127568, 3234, 990
4127572, 3231, 979
4127576, 3231, 986
4127580, 3230, 980
4127584, 3234, 990
4127588, 3235, 991
4127592, 3225, 982
4127596, 3233, 985
4127600, 3231, 982
4127604, 3234, 988
4127608, 3234, 990
4127612, 3229, 982
4127616, 3231, 983
4127620, 3232, 986
4127624, 3232, 989
4127628, 3236, 991
4127632, 3226, 979
4127636, 3233, 983
4127640, 3230, 983
4127644, 3234, 989
4127648, 3235, 992
4127652, 3230, 981
4127656, 3230, 985
4127660, 3231, 982
4127664, 3231, 989
4127668, 3237, 989
4127672, 3230, 981
4127676, 3232, 983
4127680, 3230, 983
4127684, 3236, 986
4127688, 3236, 989
4127692, 3230, 979
4127696, 3231, 983
4127700, 3229, 981
4127704, 3234, 989
4127708, 3236, 991
4127712, 3230, 979
4127716, 3234, 982
4127720, 3230, 983
4127724, 3234, 989
4127728, 3236, 989
4127732, 3227, 981
4127736, 3233, 985
4127740, 3230, 983
4127744, 3233, 988
4127748, 3236, 990
4127752, 3229, 980
4127756, 3234, 987
4127760, 3230, 981
4127764, 3236, 989
4127768, 3238, 991
4127772, 3233, 976
4127776, 3233, 986
4127780, 3230, 982
4127784, 3233, 990
4127788, 3237, 992
4127792, 3231, 980
4127796, 3233, 983
4127800, 3231, 983
4127804, 3237, 991
4127808, 3234, 990
4127812, 3229, 979
4127816, 3232, 986
4127820, 3228, 981
4127824, 3235, 987
4127828, 3236, 991
4127832, 3230, 980
4127836, 3232, 983
4127840, 3232, 983
4127844, 3234, 989
4127848, 3238, 991
4127852, 3231, 981
4127856, 3230, 984
4127860, 3230, 983
4127864, 3235, 989
4127868, 3235, 993
4127872, 3230, 979
4127876, 3232, 984
4127880, 3232, 986
4127884, 3233, 989
4127888, 3235, 991
4127892, 3232, 982
4127896, 3229, 983
4127900, 3231, 983
4127904, 3234, 991
4127908, 3235, 992
4127912, 3228, 981
4127916, 3232, 985
4127920, 3233, 983
4127924, 3236, 988
4127928, 3235, 989
4127932, 3227, 981
4127936, 3234, 983
4127940, 3230, 982
4127944, 3236, 989
4127948, 3233, 990
4127952, 3231, 981
4127956, 3237, 985
4127960, 3233, 979
4127964, 3234, 988
4127968, 3235, 991
4127972, 3226, 983
4127976, 3231, 985
4127980, 3230, 985
4127984, 3235, 992
4127988, 3233, 990
4127992, 3228, 983
4127996, 3232, 987
4128000, 3232, 982
4128004, 3234, 991
4128008, 3238, 991
4128012, 3230, 981
4128016, 3233, 987
4128020, 3229, 983
4128024, 3235, 989
4128028, 3235, 990
4128032, 3227, 979
4128036, 3231, 987
4128040, 3232, 986
4128044, 3235, 989
4128048, 3234, 991
4128052, 3227, 979
4128056, 3232, 983
4128060, 3231, 981
4128064, 3234, 987
4128068, 3233, 990
4128072, 3227, 983
4128076, 3231, 987
4128080, 3231, 983
4128084, 3237, 989
4128088, 3235, 990
4128092, 3229, 980
4128096, 3231, 985
4128100, 3230, 981
4128104, 3235, 989
4128108, 3233, 991
4128112, 3230, 981
4128116, 3231, 985
4128120, 3231, 981
4128124, 3235, 987
4128128, 3235, 990
4128132, 3227, 981
4128136, 3230, 986
4128140, 3232, 986
4128144, 3232, 991
4128148, 3234, 991
4128152, 3226, 979
4128156, 3231, 985
4128160, 3227, 985
4128164, 3236, 993
4128168, 3233, 989
4128172, 3232, 982
4128176, 3232, 985
4128180, 3231, 984
4128184, 3235, 989
4128188, 3237, 990
4128192, 3229, 978
4128196, 3231, 986
4128200, 3230, 982
4128204, 3230, 989
4128208, 3236, 989
4128212, 3230, 982
4128216, 3232, 986
4128220, 3231, 984
4128224, 3235, 990
4128228, 3234, 991
4128232, 3231, 981
4128236, 3233, 986
4128240, 3232, 983
4128244, 3233, 987
4128248, 3235, 987
4128252, 3227, 980
4128256, 3233, 983
4128260, 3231, 986
4128264, 3233, 991
4128268, 3235, 989
4128272, 3231, 981
4128276, 3231, 986
4128280, 3234, 983
4128284, 3233, 988
4128288, 3233, 990
4128292, 3227, 981
4128296, 3234, 989
4128300, 3231, 981
4128304, 3235, 989
4128308, 3235, 990
4128312, 3230, 979
4128316, 3235, 986
4128320, 3230, 982
4128324, 3232, 991
4128328, 3236, 991
4128332, 3230, 981
4128336, 3233, 986
4128340, 3230, 981
4128344, 3234, 989
4128348, 3232, 989
4128352, 3232, 979
4128356, 3233, 983
4128360, 3233, 983
4128364, 3234, 990
4128368, 3236, 990
4128372, 3230, 979
4128376, 3232, 985
4128380, 3232, 982
4128384, 3235, 989
4128388, 3235, 991
4128392, 3231, 981
4128396, 3230, 985
4128400, 3231, 983
4128404, 3233, 988
4128408, 3236, 989
4128412, 3229, 979
4128416, 3233, 987
4128420, 3227, 981
4128424, 3234, 989
4128428, 3235, 991
4128432, 3229, 982
4128436, 3233, 985
4128440, 3227, 983
4128444, 3236, 990
4128448, 3234, 990
4128452, 3231, 979
4128456, 3231, 986
4128460, 3229, 982
4128464, 3235, 993
4128468, 3233, 990
4128472, 3231, 979
4128476, 3233, 986
4128480, 3230, 983
4128484, 3233, 989
4128488, 3237, 989
4128492, 3231, 979
4128496, 3233, 986
4128500, 3230, 983
4128504, 3235, 989
4128508, 3233, 989
4128512, 3230, 982
4128516, 3233, 981
4128520, 3231, 981
4128524, 3235, 990
4128528, 3235, 991
4128532, 3227, 979
4128536, 3229, 985
4128540, 3230, 981
4128544, 3232, 989
4128548, 3234, 988
4128552, 3230, 980
4128556, 3231, 987
4128560, 3231, 982
4128564, 3238, 989
4128568, 3236, 989
4128572, 3231, 980
4128576, 3231, 985
4128580, 3230, 981
4128584, 3247, 990
4128588, 3233, 987
4128592, 3228, 980
4128596, 3230, 989
4128600, 3231, 985
4128604, 3232, 989
4128608, 3236, 989
4128612, 3230, 981
4128616, 3231, 986
4128620, 3229, 983
4128624, 3233, 990
4128628, 3234, 987
4128632, 3229, 981
4128636, 3232, 986
4128640, 3227, 982
4128644, 3234, 989
4128648, 3238, 992
4128652, 3231, 979
4128656, 3231, 987
4128660, 3230, 977
4128664, 3235, 991
4128668, 3235, 990
4128672, 3227, 982
4128676, 3230, 986
4128680, 3232, 983
4128684, 3238, 991
4128688, 3236, 989
4128692, 3230, 981
4128696, 3236, 979
4128700, 3231, 992
4128704, 3235, 989
4128708, 3233, 991
4128712, 3225, 980
4128716, 3233, 982
4128720, 3232, 985
4128724, 3238, 989
4128728, 3242, 990
4128732, 3226, 980
4128736, 3235, 982
4128740, 3231, 982
4128744, 3233, 990
4128748, 3235, 990
4128752, 3230, 979
4128756, 3232, 986
4128760, 3228, 983
4128764, 3235, 987
4128768, 3230, 989
4128772, 3231, 979
4128776, 3232, 987
4128780, 3230, 982
4128784, 3233, 990
4128788, 3239, 988
4128792, 3229, 979
4128796, 3233, 986
4128800, 3234, 983
4128804, 3234, 989
4128808, 3233, 991
4128812, 3230, 983
4128816, 3233, 985
4128820, 3237, 983
4128824, 3234, 989
4128828, 3236, 991
4128832, 3235, 982
4128836, 3234, 980
4128840, 3230, 983
4128844, 3236, 990
4128848, 3237, 990
4128852, 3229, 982
4128856, 3233, 986
4128860, 3231, 985
4128864, 3234, 993
4128868, 3237, 989
4128872, 3227, 982
4128876, 3235, 986
4128880, 3231, 981
4128884, 3233, 989
4128888, 3235, 991
4128892, 3231, 983
4128896, 3235, 986
4128900, 3231, 981
4128904, 3235, 991
4128908, 3237, 991
4128912, 3230, 980
4128916, 3231, 987
4128920, 3233, 985
4128924, 3235, 993
4128928, 3236, 989
4128932, 3232, 982
4128936, 3238, 985
4128940, 3233, 983
4128944, 3236, 990
4128948, 3234, 991
4128952, 3229, 982
4128956, 3234, 987
4128960, 3235, 983
4128964, 3235, 990
4128968, 3236, 990
4128972, 3227, 981
4128976, 3233, 989
4128980, 3231, 985
4128984, 3234, 991
4128988, 3235, 991
4128992, 3227, 981
4128996, 3234, 986
4129000, 3232, 983
4129004, 3238, 990
4129008, 3236, 992
4129012, 3233, 985
4129016, 3231, 987
4129020, 3231, 982
4129024, 3235, 989
4129028, 3235, 989
4129032, 3231, 978
4129036, 3232, 987
4129040, 3234, 982
4129044, 3236, 989
4129048, 3234, 988
4129052, 3228, 981
4129056, 3231, 983
4129060, 3233, 985
4129064, 3234, 990
4129068, 3234, 987
4129072, 3231, 982
4129076, 3234, 985
4129080, 3231, 982
4129084, 3235, 992
4129088, 3233, 990
4129092, 3230, 978
4129096, 3233, 986
4129100, 3232, 985
4129104, 3233, 990
4129108, 3234, 989
4129112, 3231, 981
4129116, 3232, 988
4129120, 3231, 987
4129124, 3235, 989
4129128, 3232, 987
4129132, 3227, 983
4129136, 3232, 983
4129140, 3231, 983
4129144, 3234, 991
4129148, 3237, 991
4129152, 3229, 981
4129156, 3231, 983
4129160, 3230, 985
4129164, 3235, 990
4129168, 3233, 989
4129172, 3231, 981
4129176, 3234, 987
4129180, 3231, 983
4129184, 3235, 991
4129188, 3231, 987
4129192, 3229, 981
4129196, 3232, 985
4129200, 3231, 982
4129204, 3237, 989
4129208, 3237, 981
4129212, 3230, 979
4129216, 3231, 986
4129220, 3229, 985
4129224, 3234, 987
4129228, 3235, 986
4129232, 3231, 982
4129236, 3232, 987
4129240, 3230, 981
4129244, 3239, 989
4129248, 3235, 989
4129252, 3226, 981
4129256, 3233, 985
4129260, 3230, 982
4129264, 3236, 991
4129268, 3234, 990
4129272, 3232, 982
4129276, 3233, 986
4129280, 3232, 986
4129284, 3234, 992
4129288, 3233, 987
4129292, 3227, 978
4129296, 3232, 987
4129300, 3231, 983
4129304, 3233, 991
4129308, 3231, 989
4129312, 3231, 982
4129316, 3232, 989
4129320, 3232, 983
4129324, 3236, 989
4129328, 3235, 989
4129332, 3231, 983
4129336, 3233, 985
4129340, 3231, 983
4129344, 3234, 991
4129348, 3233, 987
4129352, 3233, 981
4129356, 3233, 988
4129360, 3226, 981
4129364, 3235, 990
4129368, 3233, 988
4129372, 3227, 976
4129376, 3233, 986
