time, value
33191, 1878
33193, 1878
33195, 1881
33197, 1877
33199, 1879
33201, 1878
33203, 1874
33205, 1877
33207, 1876
33209, 1877
33211, 1881
33213, 1878
33215, 1877
33217, 1877
33219, 1879
33221, 1877
33223, 1877
33225, 1877
33227, 1877
33229, 1877
33231, 1877
33233, 1881
33235, 1875
33237, 1878
33239, 1879
33241, 1881
33243, 1879
33245, 1879
33247, 1875
33249, 1874
33251, 1877
33253, 1876
33255, 1878
33257, 1878
33259, 1879
33261, 1877
33263, 1875
33265, 1879
33267, 1877
33269, 1876
33271, 1879
33273, 1877
33275, 1876
33277, 1879
33279, 1877
33281, 1875
33283, 1873
33285, 1880
33287, 1878
33289, 1875
33291, 1878
33293, 1875
33295, 1879
33297, 1877
33299, 1873
33301, 1877
33303, 1875
33305, 1875
33307, 1877
33309, 1875
33311, 1875
33313, 1877
33315, 1878
33317, 1879
33319, 1877
33321, 1875
33323, 1876
33325, 1879
33327, 1874
33329, 1875
33331, 1875
33333, 1876
33335, 1879
33337, 1877
33339, 1878
33341, 1877
33343, 1877
33345, 1879
33347, 1877
33349, 1877
33351, 1877
33353, 1877
33355, 1875
33357, 1874
33359, 1875
33361, 1875
33363, 1881
33365, 1874
33367, 1879
33369, 1877
33371, 1875
33373, 1875
33375, 1878
33377, 1878
33379, 1877
33381, 1875
33383, 1877
33385, 1874
33387, 1876
33389, 1877
33391, 1878
33393, 1877
33395, 1879
33397, 1873
33399, 1872
33401, 1881
33403, 1878
33405, 1876
33407, 1875
33409, 1872
33411, 1877
33413, 1878
33415, 1878
33417, 1879
33419, 1883
33421, 1878
33423, 1875
33425, 1879
33427, 1875
33429, 1882
33431, 1878
33433, 1877
33435, 1877
33437, 1875
33439, 1878
33441, 1874
33443, 1877
33445, 1875
33447, 1877
33449, 1874
33451, 1878
33453, 1877
33455, 1883
33457, 1878
33459, 1878
33461, 1879
33463, 1874
33465, 1875
33467, 1875
33469, 1880
33471, 1879
33473, 1878
33475, 1877
33477, 1879
33479, 1878
33481, 1877
33483, 1881
33485, 1877
33487, 1875
33489, 1876
33491, 1879
33493, 1875
33495, 1882
33497, 1876
33499, 1877
33501, 1875
33503, 1878
33505, 1878
33507, 1875
33509, 1877
33511, 1876
33513, 1874
33515, 1875
33517, 1877
33519, 1881
33521, 1879
33523, 1881
33525, 1874
33527, 1879
33529, 1877
33531, 1875
33533, 1875
33535, 1879
33537, 1874
33539, 1876
33541, 1875
33543, 1877
33545, 1875
33547, 1877
33549, 1879
33551, 1875
33553, 1875
33555, 1878
33557, 1878
33559, 1878
33561, 1876
33563, 1875
33565, 1878
33567, 1879
33569, 1879
33571, 1876
33573, 1877
33575, 1877
33577, 1876
33579, 1877
33581, 1878
33583, 1878
33585, 1875
33587, 1875
33589, 1878
33591, 1876
33593, 1876
33595, 1879
33597, 1882
33599, 1878
33601, 1876
33603, 1875
33605, 1877
33607, 1876
33609, 1874
33611, 1877
33613, 1877
33615, 1876
33617, 1878
33619, 1876
33621, 1882
33623, 1875
33625, 1879
33627, 1877
33629, 1875
33631, 1881
33633, 1878
33635, 1877
33637, 1883
33639, 1878
33641, 1877
33643, 1875
33645, 1875
33647, 1875
33649, 1876
33651, 1879
33653, 1879
33655, 1879
33657, 1882
33659, 1875
33661, 1877
33663, 1879
33665, 1877
33667, 1877
33669, 1877
33671, 1877
33673, 1877
33675, 1878
33677, 1881
33679, 1878
33681, 1875
33683, 1874
33685, 1875
33687, 1878
33689, 1875
33691, 1875
33693, 1879
33695, 1879
33697, 1874
33699, 1879
33701, 1883
33703, 1874
33705, 1877
33707, 1877
33709, 1875
33711, 1878
33713, 1877
33715, 1879
33717, 1878
33719, 1878
33721, 1878
33723, 1872
33725, 1878
33727, 1875
33729, 1875
33731, 1877
33733, 1877
33735, 1879
33737, 1875
33739, 1882
33741, 1875
33743, 1877
33745, 1879
33747, 1878
33749, 1879
33751, 1875
33753, 1875
33755, 1878
33757, 1879
33759, 1878
33761, 1882
33763, 1878
33765, 1882
33767, 1874
33769, 1875
33771, 1873
33773, 1878
33775, 1877
33777, 1877
33779, 1877
33781, 1877
33783, 1876
33785, 1876
33787, 1882
33789, 1877
33791, 1872
33793, 1879
33795, 1877
33797, 1875
33799, 1878
33801, 1879
33803, 1877
33805, 1879
33807, 1879
33809, 1874
33811, 1881
33813, 1877
33815, 1877
33817, 1881
33819, 1875
33821, 1875
33823, 1878
33825, 1878
33827, 1877
33829, 1876
33831, 1874
33833, 1879
33835, 1877
33837, 1878
33839, 1882
33841, 1878
33843, 1878
33845, 1877
33847, 1878
33849, 1875
33851, 1876
33853, 1878
33855, 1878
33857, 1874
33859, 1876
33861, 1875
33863, 1874
33865, 1877
33867, 1881
33869, 1877
33871, 1879
33873, 1877
33875, 1877
33877, 1881
33879, 1875
33881, 1877
33883, 1877
33885, 1875
33887, 1877
33889, 1874
33891, 1875
33893, 1877
33895, 1875
33897, 1876
33899, 1882
33901, 1877
33903, 1877
33905, 1877
33907, 1875
33909, 1875
33911, 1875
33913, 1878
33915, 1877
33917, 1877
33919, 1882
33921, 1879
33923, 1876
33925, 1877
33927, 1877
33929, 1876
33931, 1877
33933, 1876
33935, 1877
33937, 1877
33939, 1876
33941, 1878
33943, 1877
33945, 1878
33947, 1879
33949, 1878
33951, 1877
33953, 1877
33955, 1878
33957, 1877
33959, 1872
33961, 1875
33963, 1874
33965, 1875
33967, 1877
33969, 1874
33971, 1877
33973, 1877
33975, 1875
33977, 1879
33979, 1882
33981, 1875
33983, 1877
33985, 1873
33987, 1877
33989, 1874
33991, 1875
33993, 1875
33995, 1877
33997, 1879
33999, 1878
34001, 1876
34003, 1875
34005, 1878
34007, 1877
34009, 1877
34011, 1875
34013, 1877
34015, 1881
34017, 1877
34019, 1875
34021, 1875
34023, 1876
34025, 1878
34027, 1876
34029, 1878
34031, 1875
34033, 1875
34035, 1881
34037, 1878
34039, 1881
34041, 1875
34043, 1879
34045, 1877
34047, 1878
34049, 1879
34051, 1877
34053, 1876
34055, 1878
34057, 1882
34059, 1877
34061, 1875
34063, 1882
34065, 1879
34067, 1884
34069, 1875
34071, 1877
34073, 1872
34075, 1879
34077, 1875
34079, 1878
34081, 1875
34083, 1877
34085, 1877
34087, 1875
34089, 1877
34091, 1878
34093, 1867
34095, 1879
34097, 1877
34099, 1875
34101, 1877
34103, 1876
34105, 1878
34107, 1874
34109, 1877
34111, 1875
34113, 1879
34115, 1882
34117, 1882
34119, 1875
34121, 1876
34123, 1879
34125, 1879
34127, 1883
34129, 1877
34131, 1875
34133, 1877
34135, 1877
34137, 1882
34139, 1881
34141, 1874
34143, 1877
34145, 1875
34147, 1878
34149, 1874
34151, 1877
34153, 1878
34155, 1879
34157, 1882
34159, 1879
34161, 1879
34163, 1877
34165, 1878
34167, 1875
34169, 1878
34171, 1876
34173, 1882
34175, 1877
34177, 1877
34179, 1874
34181, 1878
34183, 1877
34185, 1873
34187, 1879
34189, 1877
34191, 1877
34193, 1877
34195, 1879
34197, 1878
34199, 1878
34201, 1883
34203, 1878
34205, 1878
34207, 1876
34209, 1877
34211, 1878
34213, 1881
34215, 1879
34217, 1879
34219, 1876
34221, 1879
34223, 1878
34225, 1883
34227, 1878
34229, 1877
34231, 1883
34233, 1879
34235, 1875
34237, 1877
34239, 1873
34241, 1875
34243, 1878
34245, 1878
34247, 1873
34249, 1874
34251, 1879
34253, 1877
34255, 1877
34257, 1877
34259, 1881
34261, 1872
34263, 1874
34265, 1878
34267, 1877
34269, 1877
34271, 1879
34273, 1881
34275, 1875
34277, 1877
34279, 1878
34281, 1874
34283, 1876
34285, 1881
34287, 1880
34289, 1878
34291, 1875
34293, 1879
34295, 1877
34297, 1879
34299, 1875
34301, 1879
34303, 1877
34305, 1874
34307, 1881
34309, 1878
34311, 1877
34313, 1875
34315, 1879
34317, 1878
34319, 1882
34321, 1875
34323, 1881
34325, 1876
34327, 1877
34329, 1879
34331, 1875
34333, 1879
34335, 1878
34337, 1879
34339, 1877
34341, 1877
34343, 1879
34345, 1877
34347, 1878
34349, 1874
34351, 1875
34353, 1878
34355, 1877
34357, 1881
34359, 1877
34361, 1879
34363, 1879
34365, 1873
34367, 1878
34369, 1877
34371, 1881
34373, 1878
34375, 1876
34377, 1883
34379, 1876
34381, 1878
34383, 1875
34385, 1877
34387, 1877
34389, 1878
34391, 1879
34393, 1872
34395, 1875
34397, 1873
34399, 1878
34401, 1879
34403, 1876
34405, 1879
34407, 1878
34409, 1875
34411, 1875
34413, 1876
34415, 1877
34417, 1877
34419, 1879
34421, 1875
34423, 1875
34425, 1875
34427, 1877
34429, 1875
34431, 1873
34433, 1872
34435, 1877
34437, 1876
34439, 1876
34441, 1876
34443, 1877
34445, 1877
34447, 1876
34449, 1873
34451, 1880
34453, 1878
34455, 1878
34457, 1881
34459, 1878
34461, 1877
34463, 1875
34465, 1878
34467, 1877
34469, 1877
34471, 1877
34473, 1878
34475, 1877
34477, 1878
34479, 1873
34481, 1877
34483, 1875
34485, 1876
34487, 1875
34489, 1879
34491, 1877
34493, 1877
34495, 1877
34497, 1875
34499, 1875
34501, 1878
34503, 1877
34505, 1878
34507, 1874
34509, 1874
34511, 1875
34513, 1878
34515, 1878
34517, 1877
34519, 1877
34521, 1881
34523, 1874
34525, 1873
34527, 1875
34529, 1886
34531, 1879
34533, 1876
34535, 1878
34537, 1877
34539, 1879
34541, 1877
34543, 1877
34545, 1878
34547, 1877
34549, 1878
34551, 1875
34553, 1877
34555, 1878
34557, 1879
34559, 1875
34561, 1875
34563, 1878
34565, 1875
34567, 1877
34569, 1879
34571, 1880
34573, 1879
34575, 1875
34577, 1878
34579, 1877
34581, 1879
34583, 1877
34585, 1877
34587, 1878
34589, 1877
34591, 1876
34593, 1877
34595, 1876
34597, 1878
34599, 1876
34601, 1875
34603, 1877
34605, 1875
34607, 1877
34609, 1878
34611, 1878
34613, 1877
34615, 1879
34617, 1877
34619, 1879
34621, 1879
34623, 1873
34625, 1875
34627, 1878
34629, 1877
34631, 1878
34633, 1876
34635, 1878
34637, 1875
34639, 1873
34641, 1874
34643, 1875
34645, 1877
34647, 1877
34649, 1874
34651, 1875
34653, 1876
34655, 1875
34657, 1875
34659, 1874
34661, 1877
34663, 1879
34665, 1878
34667, 1875
34669, 1874
34671, 1879
34673, 1875
34675, 1878
34677, 1879
34679, 1875
34681, 1878
34683, 1877
34685, 1879
34687, 1877
34689, 1875
34691, 1879
34693, 1874
34695, 1879
34697, 1881
34699, 1879
34701, 1875
34703, 1877
34705, 1877
34707, 1876
34709, 1879
34711, 1879
34713, 1878
34715, 1876
34717, 1874
34719, 1877
34721, 1877
34723, 1878
34725, 1878
34727, 1875
34729, 1875
34731, 1882
34733, 1878
34735, 1879
34737, 1878
34739, 1877
34741, 1877
34743, 1875
34745, 1877
34747, 1881
34749, 1878
34751, 1877
34753, 1875
34755, 1878
34757, 1881
34759, 1877
34761, 1879
34763, 1875
34765, 1875
34767, 1879
34769, 1875
34771, 1875
34773, 1877
34775, 1882
34777, 1879
34779, 1878
34781, 1879
34783, 1879
34785, 1878
34787, 1882
34789, 1882
34791, 1877
34793, 1882
34795, 1878
34797, 1873
34799, 1877
34801, 1878
34803, 1876
34805, 1877
34807, 1876
34809, 1877
34811, 1874
34813, 1878
34815, 1877
34817, 1881
34819, 1877
34821, 1877
34823, 1875
34825, 1877
34827, 1875
34829, 1878
34831, 1877
34833, 1879
34835, 1878
34837, 1879
34839, 1880
34841, 1877
34843, 1876
34845, 1877
34847, 1877
34849, 1875
34851, 1878
34853, 1878
34855, 1875
34857, 1874
34859, 1874
34861, 1879
34863, 1872
34865, 1881
34867, 1877
34869, 1875
34871, 1878
34873, 1879
34875, 1875
34877, 1878
34879, 1877
34881, 1879
34883, 1877
34885, 1877
34887, 1877
34889, 1878
34891, 1879
34893, 1874
34895, 1878
34897, 1874
34899, 1879
34901, 1878
34903, 1873
34905, 1872
34907, 1877
34909, 1875
34911, 1874
34913, 1874
34915, 1877
34917, 1879
34919, 1879
34921, 1878
34923, 1877
34925, 1877
34927, 1877
34929, 1875
34931, 1878
34933, 1878
34935, 1877
34937, 1877
34939, 1877
34941, 1875
34943, 1877
34945, 1875
34947, 1877
34949, 1877
34951, 1883
34953, 1877
34955, 1877
34957, 1875
34959, 1875
34961, 1877
34963, 1874
34965, 1877
34967, 1876
34969, 1876
34971, 1877
34973, 1876
34975, 1879
34977, 1881
34979, 1876
34981, 1875
34983, 1877
34985, 1875
34987, 1879
34989, 1878
34991, 1875
34993, 1877
34995, 1877
34997, 1874
34999, 1875
35001, 1879
35003, 1877
35005, 1877
35007, 1875
35009, 1877
35011, 1878
35013, 1881
35015, 1877
35017, 1879
35019, 1876
35021, 1875
35023, 1875
35025, 1873
35027, 1874
35029, 1875
35031, 1875
35033, 1874
35035, 1879
35037, 1873
35039, 1878
35041, 1877
35043, 1872
35045, 1883
35047, 1875
35049, 1874
35051, 1879
35053, 1878
35055, 1877
35057, 1877
35059, 1877
35061, 1874
35063, 1875
35065, 1878
35067, 1875
35069, 1881
35071, 1875
35073, 1878
35075, 1877
35077, 1875
35079, 1878
35081, 1881
35083, 1873
35085, 1878
35087, 1875
35089, 1877
35091, 1879
35093, 1879
35095, 1879
35097, 1875
35099, 1876
35101, 1878
35103, 1877
35105, 1873
35107, 1875
35109, 1877
35111, 1877
35113, 1877
35115, 1877
35117, 1879
35119, 1880
35121, 1878
35123, 1874
35125, 1875
35127, 1876
35129, 1877
35131, 1877
35133, 1877
35135, 1878
35137, 1879
35139, 1877
35141, 1872
35143, 1877
35145, 1875
35147, 1877
35149, 1878
35151, 1877
35153, 1877
35155, 1877
35157, 1877
35159, 1875
35161, 1875
35163, 1879
35165, 1874
35167, 1877
35169, 1877
35171, 1877
35173, 1883
35175, 1879
35177, 1877
35179, 1875
35181, 1878
35183, 1877
35185, 1875
35187, 1879
35189, 1878
35191, 1878
35193, 1877
35195, 1879
35197, 1879
35199, 1877
35201, 1884
35203, 1878
35205, 1879
35207, 1878
35209, 1878
35211, 1881
35213, 1877
35215, 1877
35217, 1880
35219, 1879
35221, 1875
35223, 1876
35225, 1878
35227, 1877
35229, 1876
35231, 1876
35233, 1873
35235, 1874
35237, 1878
35239, 1879
35241, 1875
35243, 1878
35245, 1874
35247, 1874
35249, 1877
35251, 1878
35253, 1876
35255, 1881
35257, 1879
35259, 1876
35261, 1877
35263, 1879
35265, 1875
35267, 1877
35269, 1875
35271, 1882
35273, 1879
35275, 1879
35277, 1877
35279, 1874
35281, 1877
35283, 1878
35285, 1877
35287, 1877
35289, 1878
35291, 1876
35293, 1875
35295, 1882
35297, 1881
35299, 1874
35301, 1877
35303, 1874
35305, 1878
35307, 1875
35309, 1877
35311, 1877
35313, 1877
35315, 1874
35317, 1875
35319, 1873
35321, 1878
35323, 1876
35325, 1879
35327, 1875
35329, 1875
35331, 1879
35333, 1878
35335, 1878
35337, 1879
35339, 1877
35341, 1875
35343, 1877
35345, 1874
35347, 1876
35349, 1875
35351, 1877
35353, 1878
35355, 1878
35357, 1875
35359, 1873
35361, 1877
35363, 1875
35365, 1878
35367, 1878
35369, 1877
35371, 1879
35373, 1877
35375, 1883
35377, 1877
35379, 1877
35381, 1875
35383, 1872
35385, 1877
35387, 1879
35389, 1878
35391, 1874
35393, 1881
35395, 1875
35397, 1877
35399, 1876
35401, 1879
35403, 1876
35405, 1876
35407, 1882
35409, 1882
35411, 1876
35413, 1877
35415, 1874
35417, 1878
35419, 1877
35421, 1883
35423, 1878
35425, 1875
35427, 1878
35429, 1876
35431, 1877
35433, 1878
35435, 1877
35437, 1877
35439, 1875
35441, 1875
35443, 1875
35445, 1878
35447, 1878
35449, 1877
35451, 1876
35453, 1876
35455, 1881
35457, 1878
35459, 1875
35461, 1877
35463, 1881
35465, 1877
35467, 1878
35469, 1877
35471, 1876
35473, 1877
35475, 1877
35477, 1881
35479, 1875
35481, 1877
35483, 1876
35485, 1873
35487, 1875
35489, 1875
35491, 1877
35493, 1876
35495, 1874
35497, 1877
35499, 1877
35501, 1875
35503, 1875
35505, 1875
35507, 1874
35509, 1877
35511, 1877
35513, 1879
35515, 1879
35517, 1879
35519, 1873
35521, 1879
35523, 1875
35525, 1875
35527, 1877
35529, 1872
35531, 1876
35533, 1874
35535, 1878
35537, 1878
35539, 1875
35541, 1876
35543, 1877
35545, 1878
35547, 1874
35549, 1875
35551, 1876
35553, 1877
35555, 1878
35557, 1877
35559, 1877
35561, 1875
35563, 1875
35565, 1877
35567, 1879
35569, 1873
35571, 1875
35573, 1879
35575, 1879
35577, 1879
35579, 1881
35581, 1874
35583, 1877
35585, 1879
35587, 1877
35589, 1877
35591, 1877
35593, 1874
35595, 1879
35597, 1879
35599, 1878
35601, 1877
35603, 1874
35605, 1877
35607, 1875
35609, 1873
35611, 1877
35613, 1879
35615, 1881
35617, 1879
35619, 1873
35621, 1878
35623, 1873
35625, 1882
35627, 1876
35629, 1876
35631, 1880
35633, 1881
35635, 1877
35637, 1874
35639, 1878
35641, 1877
35643, 1877
35645, 1875
35647, 1878
35649, 1878
35651, 1879
35653, 1879
35655, 1877
35657, 1882
35659, 1879
35661, 1878
35663, 1875
35665, 1876
35667, 1879
35669, 1879
35671, 1874
35673, 1875
35675, 1874
35677, 1878
35679, 1875
35681, 1878
35683, 1879
35685, 1875
35687, 1877
35689, 1877
35691, 1875
35693, 1877
35695, 1876
35697, 1878
35699, 1878
35701, 1876
35703, 1877
35705, 1877
35707, 1876
35709, 1877
35711, 1877
35713, 1875
35715, 1881
35717, 1883
35719, 1877
35721, 1878
35723, 1878
35725, 1879
35727, 1878
35729, 1877
35731, 1878
35733, 1876
35735, 1877
35737, 1878
35739, 1877
35741, 1878
35743, 1877
35745, 1875
35747, 1875
35749, 1877
35751, 1874
35753, 1874
35755, 1882
35757, 1876
35759, 1877
35761, 1878
35763, 1874
35765, 1882
35767, 1874
35769, 1877
35771, 1877
35773, 1882
35775, 1872
35777, 1873
35779, 1874
35781, 1875
35783, 1879
35785, 1878
35787, 1879
35789, 1877
35791, 1876
35793, 1882
35795, 1877
35797, 1879
35799, 1877
35801, 1877
35803, 1877
35805, 1875
35807, 1875
35809, 1878
35811, 1878
35813, 1874
35815, 1878
35817, 1880
35819, 1879
35821, 1877
35823, 1874
35825, 1875
35827, 1873
35829, 1878
35831, 1875
35833, 1878
35835, 1875
35837, 1877
35839, 1876
35841, 1875
35843, 1881
35845, 1877
35847, 1879
35849, 1875
35851, 1879
35853, 1878
35855, 1878
35857, 1879
35859, 1874
35861, 1877
35863, 1878
35865, 1875
35867, 1881
35869, 1874
35871, 1872
35873, 1878
35875, 1875
35877, 1877
35879, 1873
35881, 1878
35883, 1881
35885, 1875
35887, 1879
35889, 1876
35891, 1881
35893, 1882
35895, 1877
35897, 1874
35899, 1877
35901, 1875
35903, 1875
35905, 1877
35907, 1877
35909, 1878
35911, 1878
35913, 1877
35915, 1877
35917, 1879
35919, 1875
35921, 1873
35923, 1875
35925, 1876
35927, 1874
35929, 1873
35931, 1876
35933, 1875
35935, 1877
35937, 1882
35939, 1875
35941, 1877
35943, 1874
35945, 1877
35947, 1874
35949, 1874
35951, 1872
35953, 1876
35955, 1880
35957, 1878
35959, 1875
35961, 1872
35963, 1878
35965, 1874
35967, 1879
35969, 1876
35971, 1877
35973, 1876
35975, 1877
35977, 1878
35979, 1876
35981, 1875
35983, 1872
35985, 1878
35987, 1875
35989, 1875
35991, 1873
35993, 1877
35995, 1874
35997, 1876
35999, 1875
36001, 1874
36003, 1873
36005, 1875
36007, 1877
36009, 1876
36011, 1879
36013, 1873
36015, 1882
36017, 1877
36019, 1872
36021, 1874
36023, 1867
36025, 1877
36027, 1877
36029, 1873
36031, 1877
36033, 1872
36035, 1874
36037, 1877
36039, 1873
36041, 1873
36043, 1879
36045, 1872
36047, 1878
36049, 1876
36051, 1874
36053, 1878
36055, 1877
36057, 1877
36059, 1876
36061, 1874
36063, 1881
36065, 1877
36067, 1874
36069, 1881
36071, 1877
36073, 1879
36075, 1875
36077, 1874
36079, 1875
36081, 1875
36083, 1873
36085, 1874
36087, 1877
36089, 1879
36091, 1876
36093, 1877
36095, 1879
36097, 1878
36099, 1876
36101, 1877
36103, 1874
36105, 1875
36107, 1878
36109, 1879
36111, 1875
36113, 1881
36115, 1878
36117, 1878
36119, 1877
36121, 1875
36123, 1879
36125, 1874
36127, 1875
36129, 1874
36131, 1876
36133, 1877
36135, 1879
36137, 1875
36139, 1878
36141, 1877
36143, 1875
36145, 1877
36147, 1877
36149, 1875
36151, 1875
36153, 1878
36155, 1874
36157, 1882
36159, 1878
36161, 1879
36163, 1873
36165, 1879
36167, 1877
36169, 1876
36171, 1881
36173, 1879
36175, 1875
36177, 1875
36179, 1875
36181, 1882
36183, 1877
36185, 1879
36187, 1872
36189, 1875
36191, 1875
36193, 1877
36195, 1875
36197, 1875
36199, 1877
36201, 1877
36203, 1877
36205, 1879
36207, 1878
36209, 1875
36211, 1874
36213, 1876
36215, 1877
36217, 1881
36219, 1879
36221, 1875
36223, 1877
36225, 1875
36227, 1879
36229, 1877
36231, 1877
36233, 1875
36235, 1878
36237, 1874
36239, 1874
36241, 1883
36243, 1877
36245, 1876
36247, 1875
36249, 1875
36251, 1877
36253, 1875
36255, 1875
36257, 1877
36259, 1877
36261, 1877
36263, 1878
36265, 1877
36267, 1874
36269, 1877
36271, 1875
36273, 1877
36275, 1877
36277, 1877
36279, 1878
36281, 1873
36283, 1872
36285, 1877
36287, 1877
36289, 1873
36291, 1882
36293, 1878
36295, 1877
36297, 1877
36299, 1877
36301, 1873
36303, 1875
36305, 1877
36307, 1877
36309, 1876
36311, 1877
36313, 1876
36315, 1877
36317, 1878
36319, 1877
36321, 1876
36323, 1875
36325, 1875
36327, 1873
36329, 1876
36331, 1875
36333, 1875
36335, 1875
36337, 1879
36339, 1873
36341, 1875
36343, 1874
36345, 1877
36347, 1874
36349, 1874
36351, 1873
36353, 1875
36355, 1875
36357, 1878
36359, 1877
36361, 1875
36363, 1877
36365, 1873
36367, 1875
36369, 1876
36371, 1875
36373, 1875
36375, 1879
36377, 1877
36379, 1877
36381, 1877
36383, 1873
36385, 1875
36387, 1873
36389, 1884
36391, 1877
36393, 1874
36395, 1872
36397, 1871
36399, 1877
36401, 1873
36403, 1877
36405, 1875
36407, 1876
36409, 1874
36411, 1875
36413, 1877
36415, 1877
36417, 1878
36419, 1877
36421, 1876
36423, 1877
36425, 1879
36427, 1877
36429, 1878
36431, 1876
36433, 1875
36435, 1873
36437, 1878
36439, 1878
36441, 1873
36443, 1877
36445, 1877
36447, 1877
36449, 1874
36451, 1875
36453, 1879
36455, 1877
36457, 1875
36459, 1875
36461, 1878
36463, 1874
36465, 1873
36467, 1873
36469, 1878
36471, 1877
36473, 1877
36475, 1877
36477, 1875
36479, 1877
36481, 1877
36483, 1875
36485, 1873
36487, 1877
36489, 1878
36491, 1878
36493, 1878
36495, 1874
36497, 1878
36499, 1875
36501, 1875
36503, 1874
36505, 1875
36507, 1877
36509, 1874
36511, 1876
36513, 1879
36515, 1875
36517, 1875
36519, 1879
36521, 1875
36523, 1875
36525, 1871
36527, 1875
36529, 1873
36531, 1875
36533, 1879
36535, 1877
36537, 1877
36539, 1875
36541, 1872
36543, 1875
36545, 1878
36547, 1878
36549, 1876
36551, 1876
36553, 1878
36555, 1876
36557, 1875
36559, 1874
36561, 1875
36563, 1876
36565, 1877
36567, 1875
36569, 1879
36571, 1877
36573, 1878
36575, 1875
36577, 1876
36579, 1875
36581, 1874
36583, 1874
36585, 1872
36587, 1881
36589, 1873
36591, 1878
36593, 1875
36595, 1875
36597, 1875
36599, 1876
36601, 1874
36603, 1889
36605, 1878
36607, 1877
36609, 1875
36611, 1875
36613, 1875
36615, 1879
36617, 1879
36619, 1878
36621, 1875
36623, 1878
36625, 1874
36627, 1882
36629, 1878
36631, 1875
36633, 1881
36635, 1877
36637, 1877
36639, 1875
36641, 1877
36643, 1875
36645, 1881
36647, 1873
36649, 1875
36651, 1878
36653, 1881
36655, 1877
36657, 1883
36659, 1878
36661, 1881
36663, 1876
36665, 1877
36667, 1875
36669, 1874
36671, 1875
36673, 1877
36675, 1877
36677, 1877
36679, 1877
36681, 1878
36683, 1878
36685, 1872
36687, 1879
36689, 1874
36691, 1874
36693, 1878
36695, 1876
36697, 1877
36699, 1878
36701, 1875
36703, 1872
36705, 1879
36707, 1874
36709, 1875
36711, 1877
36713, 1875
36715, 1875
36717, 1874
36719, 1878
36721, 1879
36723, 1878
36725, 1877
36727, 1875
36729, 1875
36731, 1878
36733, 1873
36735, 1873
36737, 1877
36739, 1875
36741, 1876
36743, 1870
36745, 1876
36747, 1874
36749, 1874
36751, 1873
36753, 1879
36755, 1877
36757, 1878
36759, 1877
36761, 1877
36763, 1877
36765, 1874
36767, 1875
36769, 1877
36771, 1874
36773, 1876
36775, 1878
36777, 1875
36779, 1876
36781, 1879
36783, 1876
36785, 1878
36787, 1877
36789, 1877
36791, 1877
36793, 1872
36795, 1877
36797, 1878
36799, 1877
36801, 1877
36803, 1875
36805, 1883
36807, 1877
36809, 1877
36811, 1878
36813, 1875
36815, 1874
36817, 1876
36819, 1878
36821, 1875
36823, 1875
36825, 1881
36827, 1874
36829, 1872
36831, 1874
36833, 1877
36835, 1875
36837, 1873
36839, 1877
36841, 1873
36843, 1875
36845, 1879
36847, 1878
36849, 1874
36851, 1877
36853, 1877
36855, 1877
36857, 1873
36859, 1877
36861, 1877
36863, 1874
36865, 1878
36867, 1874
36869, 1875
36871, 1878
36873, 1877
36875, 1874
36877, 1876
36879, 1877
36881, 1877
36883, 1876
36885, 1876
36887, 1878
36889, 1877
36891, 1879
36893, 1877
36895, 1878
36897, 1879
36899, 1877
36901, 1879
36903, 1877
36905, 1875
36907, 1874
36909, 1879
36911, 1873
36913, 1879
36915, 1879
36917, 1875
36919, 1875
36921, 1878
36923, 1881
36925, 1878
36927, 1877
36929, 1877
36931, 1878
36933, 1878
36935, 1877
36937, 1875
36939, 1877
36941, 1881
36943, 1876
36945, 1879
36947, 1879
36949, 1876
36951, 1877
36953, 1874
36955, 1875
36957, 1877
36959, 1878
36961, 1874
36963, 1885
36965, 1879
36967, 1879
36969, 1875
36971, 1875
36973, 1879
36975, 1876
36977, 1878
36979, 1878
36981, 1875
36983, 1875
36985, 1877
36987, 1873
36989, 1876
36991, 1874
36993, 1874
36995, 1876
36997, 1878
36999, 1874
37001, 1875
37003, 1875
37005, 1878
37007, 1877
37009, 1877
37011, 1875
37013, 1877
37015, 1878
37017, 1877
37019, 1875
37021, 1878
37023, 1878
37025, 1881
37027, 1876
37029, 1878
37031, 1882
37033, 1875
37035, 1879
37037, 1878
37039, 1877
37041, 1879
37043, 1873
37045, 1881
37047, 1875
37049, 1874
37051, 1881
37053, 1876
37055, 1879
37057, 1882
37059, 1875
37061, 1876
37063, 1882
37065, 1877
37067, 1879
37069, 1877
37071, 1878
37073, 1877
37075, 1876
37077, 1875
37079, 1876
37081, 1878
37083, 1875
37085, 1879
37087, 1873
37089, 1876
37091, 1877
37093, 1875
37095, 1876
37097, 1872
37099, 1877
37101, 1877
37103, 1875
37105, 1877
37107, 1875
37109, 1875
37111, 1875
37113, 1878
37115, 1877
37117, 1874
37119, 1876
37121, 1877
37123, 1874
37125, 1875
37127, 1878
37129, 1875
37131, 1874
37133, 1877
37135, 1878
37137, 1875
37139, 1877
37141, 1872
37143, 1872
37145, 1875
37147, 1872
37149, 1876
37151, 1875
37153, 1881
37155, 1878
37157, 1877
37159, 1875
37161, 1879
37163, 1878
37165, 1876
37167, 1874
37169, 1881
37171, 1871
37173, 1878
37175, 1877
37177, 1875
37179, 1873
37181, 1878
37183, 1875
37185, 1878
37187, 1879
